strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,classification,expected_by_0point5_cad,ct_material_occupancy,mean_intensity,length_um,trimmed_length_um,longest_gap_um,estimated_missing_volume_mm3,nominal_sampled_volume_mm3,centroid_x_um,centroid_y_um,centroid_z_um,aspect_ratio,sphericity,voxel_size_um
4457,2507,2518,3,8,179,"8,1,2",Nominal,False,0.4049554765224457,39677.3203125,3237.4405445861817,1942.46435546875,0.0,0.4411209225654602,0.741324245929718,43429.039875488284,7409.461224517822,11880.263905181886,0.0,1.0,58.09
4458,2511,2518,2,8,179,"8,1,2",Nominal,False,0.4498645067214966,40295.9140625,3237.4374422454835,1942.462646484375,0.0,0.4078284204006195,0.7413235902786255,41142.67150939941,7426.771842422486,14172.258144531252,0.0,1.0,58.09
4459,2512,2518,2,8,179,"8,1,2",Nominal,False,0.14750289916992188,35325.953125,3227.524355735779,1936.5147705078125,0.0,0.6300410628318787,0.7390536069869995,43420.09804321289,7411.057157211304,14174.158549804688,0.0,1.0,58.09
4460,2516,2514,8,4,179,"8,1,2",Nominal,False,0.17770035564899445,35693.1640625,3227.5254637146,1936.515380859375,0.0,0.6077237129211426,0.7390538454055786,41157.853478393554,9711.45741027832,14165.913414611818,0.0,1.0,58.09
4461,2516,2515,8,8,179,"8,1,2",Nominal,False,0.4339914917945862,40290.0703125,3237.438107032776,1942.4630126953125,0.0,0.41959553956985474,0.741323709487915,41166.791765136724,9709.86103439331,11872.016997222901,0.0,1.0,58.09
4462,2516,2519,8,4,179,"8,1,2",Nominal,False,0.20596206188201904,36238.81640625,3225.5696595001223,1935.341796875,0.0,0.5864811539649963,0.7386059761047363,41169.911833496095,10853.00178466797,13015.792397766114,0.0,1.0,58.09
4463,2516,2518,8,8,179,"8,1,2",Nominal,False,0.1912504881620407,35327.8203125,3226.400643615723,1935.8404541015625,0.0,0.5975011587142944,0.7387962937355042,41154.729864501955,8568.316660003662,13022.138014068605,0.0,1.0,58.09
4464,2517,2515,8,8,179,"8,1,2",Nominal,False,0.20131629705429077,36257.1171875,3227.5254637146,1936.515380859375,0.0,0.5902702808380127,0.7390538454055786,43444.218298950196,9694.146349182129,11873.918288879395,0.0,1.0,58.09
4465,2517,2519,8,4,179,"8,1,2",Nominal,False,0.15563298761844635,34966.0625,3226.4002004241947,1935.8402099609375,0.0,0.62381511926651,0.7387961745262146,43447.3419128418,10837.287099456787,13017.692803039552,0.0,1.0,58.09
4466,2517,2514,8,4,179,"8,1,2",Nominal,False,0.35849785804748535,38933.3203125,3237.438107032776,1942.4630126953125,0.0,0.4755607545375824,0.741323709487915,43435.28001220703,9695.742725067139,14167.813819885254,0.0,1.0,58.09
4467,2518,2515,8,8,179,"8,1,2",Nominal,False,0.24119241535663605,37074.6015625,3241.0171002197267,1944.6103515625,0.0,0.5631439089775085,0.7421432137489319,42297.915820312504,8559.661129455568,11876.140451202393,0.0,1.0,58.09
4468,2518,2517,8,8,179,"8,1,2",Nominal,False,0.24970963597297668,36773.95703125,3225.5701026916504,1935.342041015625,0.0,0.5541690587997437,0.7386060953140259,43432.15994384766,8552.60197479248,13024.039305725099,0.0,1.0,58.09
4469,2518,2514,8,4,179,"8,1,2",Nominal,False,0.22183507680892944,36874.265625,3234.1937234497072,1940.516357421875,0.0,0.5762940049171448,0.7405807971954346,42288.97398803711,8561.257505340576,14170.036868591309,0.0,1.0,58.09
4470,2519,2514,4,4,179,"8,1,2",Nominal,False,0.2380952388048172,36843.99609375,3241.0166570281986,1944.610107421875,0.0,0.5654423832893372,0.7421430945396423,42304.15595703125,10845.942630004884,14163.690365905763,0.0,1.0,58.09
4471,2519,2515,4,8,179,"8,1,2",Nominal,False,0.18737901747226715,36241.6015625,3234.1932802581787,1940.51611328125,0.0,0.601811408996582,0.740580677986145,42313.097789306645,10844.346254119873,11869.794834899903,0.0,1.0,58.09
4472,2520,2529,3,8,180,"0,2,2",Nominal,False,0.2408052682876587,36814.0390625,3225.5714322662357,1935.3428955078125,0.0,0.5607460737228394,0.7386063933372498,4755.199570770264,13387.52372406006,10685.136788635255,0.0,1.0,58.09
4473,2521,2529,2,8,180,"0,2,2",Nominal,False,0.234610915184021,36706.67578125,3226.400865211487,1935.8406982421875,0.0,0.5654666423797607,0.7387963533401489,7032.626990966797,13371.808152465821,10687.038080291748,0.0,1.0,58.09
4474,2522,2529,1,8,180,"0,2,2",Nominal,False,0.24274100363254547,36556.86328125,3225.570989074707,1935.3427734375,0.0,0.5593162775039673,0.738606333732605,7047.809846343995,15656.494163513185,10680.692463989259,0.0,1.0,58.09
4475,2523,2529,2,8,180,"0,2,2",Nominal,False,0.2609368860721588,37182.25390625,3226.3988708496095,1935.83935546875,0.0,0.5460167527198792,0.738795816898346,4770.382426147461,15672.20796234131,10678.791172332765,0.0,1.0,58.09
4476,2520,2530,3,8,180,"0,2,2",Nominal,False,0.21796360611915588,36891.46875,3234.1932802581787,1940.51611328125,0.0,0.5791610479354858,0.740580677986145,3612.016717300415,13396.178368225099,11831.134351501465,0.0,1.0,58.09
4477,2523,2530,2,8,180,"0,2,2",Nominal,False,0.2779713571071625,37199.21484375,3241.014884262085,1944.6090087890625,0.0,0.5358483195304871,0.7421427369117737,3627.1995726776127,15680.864379272462,11824.787848815919,0.0,1.0,58.09
4478,2524,2530,1,8,180,"0,2,2",Nominal,False,0.2319008857011795,36999.7890625,3234.1928370666506,1940.515869140625,0.0,0.5688393115997314,0.7405806183815002,3618.260399551392,15682.459868774415,14118.683379821778,0.0,1.0,58.09
4479,2525,2530,2,8,180,"0,2,2",Nominal,False,0.234610915184021,37292.8203125,3241.0168786239624,1944.6103515625,0.0,0.5680283308029175,0.7421432137489319,3603.0777657699587,13397.775630493164,14125.029882507324,0.0,1.0,58.09
4480,2520,2532,3,8,180,"0,2,2",Nominal,False,0.5180023312568665,41054.9140625,3227.5247989273075,1936.5150146484375,0.0,0.35622215270996094,0.7390536665916443,4743.138556518555,12245.979349670411,11835.257805480958,0.0,1.0,58.09
4481,2521,2532,2,8,180,"0,2,2",Nominal,False,0.3670150935649872,39349.25,3237.4387718200687,1942.4632568359375,0.0,0.4692467451095581,0.7413237690925598,7020.565976715088,12230.263778076172,11837.158210754395,0.0,1.0,58.09
4482,2525,2532,2,8,180,"0,2,2",Nominal,False,0.3414634168148041,38393.578125,3237.4387718200687,1942.4632568359375,0.0,0.48818880319595337,0.7413237690925598,4734.199826583863,12247.57572555542,14129.153336486817,0.0,1.0,58.09
4483,2526,2532,1,8,180,"0,2,2",Nominal,False,0.4680604040622711,40743.8359375,3227.5250205230714,1936.51513671875,0.0,0.3931320011615753,0.7390537858009338,7011.626803588868,12231.86104034424,14131.053741760255,0.0,1.0,58.09
4484,2530,2528,8,4,180,"0,2,2",Nominal,False,0.4049554765224457,39914.19140625,3227.5252421188356,1936.51513671875,0.0,0.4397698938846588,0.7390537858009338,4749.383125152588,14532.260850219727,14122.80683380127,0.0,1.0,58.09
4485,2530,2529,8,8,180,"0,2,2",Nominal,False,0.33565622568130493,38603.79296875,3237.4385502243044,1942.4632568359375,0.0,0.4924938380718231,0.7413237690925598,4758.321411895752,14530.664474334717,11828.911302795412,0.0,1.0,58.09
4486,2530,2533,8,4,180,"0,2,2",Nominal,False,0.2408052682876587,36489.96484375,3225.5707674789433,1935.342529296875,0.0,0.5607459545135498,0.7386062145233154,4761.443253021241,15673.805224609376,12972.685816955567,0.0,1.0,58.09
4487,2530,2532,8,8,180,"0,2,2",Nominal,False,0.2504839301109314,37331.4375,3226.399757232666,1935.8399658203125,0.0,0.5537395477294922,0.7387961149215698,4746.260397644043,13389.120099945068,12979.032319641114,0.0,1.0,58.09
4488,2531,2529,4,8,180,"0,2,2",Nominal,False,0.4057297706604004,39609.9140625,3227.5254637146,1936.515380859375,0.0,0.43919768929481506,0.7390538454055786,7035.749275283814,14514.949789123537,11830.812594451905,0.0,1.0,58.09
4489,2531,2533,4,4,180,"0,2,2",Nominal,False,0.24235385656356812,36731.2265625,3226.400865211487,1935.8406982421875,0.0,0.5597462058067322,0.7387963533401489,7038.871116409302,15658.091425781251,12974.58710861206,0.0,1.0,58.09
4490,2531,2528,4,4,180,"0,2,2",Nominal,False,0.37088656425476074,39149.30078125,3237.4387718200687,1942.4632568359375,0.0,0.46637675166130066,0.7413237690925598,7026.810545349122,14516.54527862549,14124.707239074707,0.0,1.0,58.09
4491,2532,2529,8,8,180,"0,2,2",Nominal,False,0.3561749756336212,38791.35546875,3241.01621383667,1944.60986328125,0.0,0.4778102934360504,0.7421430349349976,5889.443694305421,13380.464569396974,11833.034756774903,0.0,1.0,58.09
4492,2532,2531,8,4,180,"0,2,2",Nominal,False,0.21486642956733704,36333.01953125,3225.5716538619995,1935.3431396484375,0.0,0.5799047350883484,0.7386064529418945,7023.6882610321045,13373.405414733888,12980.932724914552,0.0,1.0,58.09
4493,2532,2528,8,4,180,"0,2,2",Nominal,False,0.3255904018878937,37963.29296875,3234.191950683594,1940.5152587890625,0.0,0.499454528093338,0.7405803799629211,5880.504964370728,13382.060058898927,14126.930287780762,0.0,1.0,58.09
4494,2533,2528,4,4,180,"0,2,2",Nominal,False,0.3511420786380768,38488.63671875,3241.0166570281986,1944.610107421875,0.0,0.48154544830322266,0.7421430945396423,5895.6878197479255,15666.74606994629,14120.583785095216,0.0,1.0,58.09
4495,2533,2529,4,8,180,"0,2,2",Missing_Intentional,True,0.001548586878925562,31970.876953125,3234.1928370666506,1940.515869140625,2035.441543956757,0.739433765411377,0.7405806183815002,5904.626549682617,15665.150580444337,11826.689140472412,2.919954013824463,0.7574400400282149,58.09
4496,2534,2543,3,8,181,"1,2,2",Nominal,False,0.24312815070152283,36571.73828125,3225.5716538619995,1935.3431396484375,0.0,0.5590304136276245,0.7386064529418945,9310.05441116333,13356.094353637696,10688.939371948243,0.0,1.0,58.09
4497,2535,2543,2,8,181,"1,2,2",Nominal,False,0.20441347360610962,36396.6640625,3226.4002004241947,1935.8402099609375,0.0,0.5877763032913208,0.7387961745262146,11587.481831359864,13340.379668426514,10690.83977722168,0.0,1.0,58.09
4498,2536,2543,1,8,181,"1,2,2",Nominal,False,0.19899341464042664,36248.71875,3225.570989074707,1935.3427734375,0.0,0.5916284918785095,0.738606333732605,11602.664686737062,15625.064793090822,10684.493274536133,0.0,1.0,58.09
4499,2537,2543,2,8,181,"1,2,2",Nominal,False,0.19512194395065308,36353.96484375,3226.4002004241947,1935.8402099609375,0.0,0.594640851020813,0.7387961745262146,9325.237266540527,15640.778591918946,10682.592869262697,0.0,1.0,58.09
4500,2534,2544,3,8,181,"1,2,2",Nominal,False,0.2504839301109314,37815.296875,3234.1932802581787,1940.51611328125,0.0,0.5550771355628967,0.740580677986145,8166.871114501953,13364.748997802735,11834.936048431397,0.0,1.0,58.09
4501,2537,2544,2,8,181,"1,2,2",Nominal,False,0.26674410700798035,37888.3984375,3241.01621383667,1944.60986328125,0.0,0.5441807508468628,0.7421430349349976,8182.054856262207,15649.435008850098,11828.590432128907,0.0,1.0,58.09
4502,2538,2544,1,8,181,"1,2,2",Nominal,False,0.23422376811504364,37611.1640625,3234.191950683594,1940.5152587890625,0.0,0.5671188235282898,0.7405803799629211,8173.115683135987,15651.030498352051,14122.485963134766,0.0,1.0,58.09
4503,2539,2544,2,8,181,"1,2,2",Nominal,False,0.2698412835597992,37953.3828125,3241.01621383667,1944.60986328125,0.0,0.5418821573257446,0.7421430349349976,8157.932827758789,13366.3462600708,14128.8306930542,0.0,1.0,58.09
4504,2534,2546,3,8,181,"1,2,2",Nominal,False,0.46496322751045227,40866.09765625,3227.5250205230714,1936.51513671875,0.0,0.39542096853256226,0.7390537858009338,9297.993396911621,12214.54909286499,11839.05950241089,0.0,1.0,58.09
4505,2535,2546,2,8,181,"1,2,2",Nominal,False,0.372048020362854,39568.58984375,3237.4387718200687,1942.4632568359375,0.0,0.46551573276519775,0.7413237690925598,11575.420817108155,12198.834407653809,11840.960794067383,0.0,1.0,58.09
4506,2539,2546,2,8,181,"1,2,2",Nominal,False,0.4126984179019928,39482.80859375,3237.4387718200687,1942.4632568359375,0.0,0.43538063764572144,0.7413237690925598,9289.0542237854,12216.14546875,14132.954147033692,0.0,1.0,58.09
4507,2540,2546,1,8,181,"1,2,2",Nominal,False,0.4134727120399475,39954.546875,3227.5254637146,1936.515380859375,0.0,0.4334752559661865,0.7390538454055786,11566.481643981935,12200.431669921876,14134.856325073242,0.0,1.0,58.09
4508,2544,2542,8,4,181,"1,2,2",Nominal,False,0.4444444477558136,40305.0234375,3227.5254637146,1936.515380859375,0.0,0.41058549284935,0.7390538454055786,9304.237965545655,14500.831479797363,14126.60941711426,0.0,1.0,58.09
4509,2544,2543,8,8,181,"1,2,2",Nominal,False,0.38482385873794556,39318.3125,3237.438107032776,1942.4630126953125,0.0,0.45604467391967773,0.741323709487915,9313.177138671876,14499.235103912355,11832.713886108399,0.0,1.0,58.09
4510,2544,2547,8,4,181,"1,2,2",Nominal,False,0.21486642956733704,36481.0078125,3225.569216308594,1935.3416748046875,0.0,0.579904317855835,0.7386059165000916,9316.298979797364,15642.3740814209,12976.488400268556,0.0,1.0,58.09
4511,2544,2546,8,8,181,"1,2,2",Nominal,False,0.23964382708072662,37106.7421875,3226.4002004241947,1935.8402099609375,0.0,0.5617482662200928,0.7387961745262146,9301.11523803711,13357.68984313965,12982.834016571045,0.0,1.0,58.09
4512,2545,2543,4,8,181,"1,2,2",Nominal,False,0.3782423436641693,39092.1015625,3227.5250205230714,1936.51513671875,0.0,0.459512323141098,0.7390537858009338,11590.603672485353,14483.520418701173,11834.614291381837,0.0,1.0,58.09
4513,2545,2547,4,4,181,"1,2,2",Nominal,False,0.2187379002571106,36450.83203125,3226.3988708496095,1935.83935546875,0.0,0.5771932005882263,0.738795816898346,11593.72551361084,15626.660282592775,12978.388805541992,0.0,1.0,58.09
4514,2545,2542,4,4,181,"1,2,2",Nominal,False,0.35849785804748535,38731.265625,3237.4387718200687,1942.4632568359375,0.0,0.4755607843399048,0.7413237690925598,11581.665385742188,14485.116794586182,14128.509822387696,0.0,1.0,58.09
4515,2546,2543,8,8,181,"1,2,2",Nominal,False,0.3217189311981201,38174.94921875,3241.0168786239624,1944.6103515625,0.0,0.5033816695213318,0.7421432137489319,10444.298534698486,13349.03519897461,11836.837340087892,0.0,1.0,58.09
4516,2546,2545,8,4,181,"1,2,2",Nominal,False,0.22686798870563507,36502.859375,3225.5716538619995,1935.3431396484375,0.0,0.5710403323173523,0.7386064529418945,11578.542658233644,13341.976044311525,12984.73530822754,0.0,1.0,58.09
4517,2546,2542,8,4,181,"1,2,2",Nominal,False,0.30894309282302856,37942.1875,3234.1941666412354,1940.5166015625,0.0,0.5117835402488708,0.7405808568000793,10435.359361572266,13350.630688476564,14130.73287109375,0.0,1.0,58.09
4518,2547,2542,4,4,181,"1,2,2",Nominal,False,0.3569492697715759,38295.26171875,3241.0155490493776,1944.609375,0.0,0.47723549604415894,0.7421428561210632,10450.54310333252,15635.314926757814,14124.386368408204,0.0,1.0,58.09
4519,2547,2543,4,8,181,"1,2,2",Nominal,False,0.2884243130683899,37541.80859375,3234.1915074920657,1940.5150146484375,0.0,0.5269789099693298,0.7405802607536316,10459.481390075684,15633.71943725586,11830.490837402345,0.0,1.0,58.09
4520,2548,2557,3,8,182,"2,2,2",Nominal,False,0.22415795922279358,36309.6640625,3225.570989074707,1935.3427734375,0.0,0.5730418562889099,0.738606333732605,13864.909251556397,13324.664983215333,10692.740182495118,0.0,1.0,58.09
4521,2549,2557,2,8,182,"2,2,2",Nominal,False,0.2071235030889511,36172.2890625,3226.3988708496095,1935.83935546875,0.0,0.5857738256454468,0.738795816898346,16142.33667175293,13308.95029800415,10694.641474151613,0.0,1.0,58.09
4522,2550,2557,1,8,182,"2,2,2",Nominal,False,0.21835075318813324,35723.140625,3225.570989074707,1935.3427734375,0.0,0.5773310661315918,0.738606333732605,16157.518640747072,15593.635422668458,10688.295857849122,0.0,1.0,58.09
4523,2551,2557,2,8,182,"2,2,2",Nominal,False,0.1869918704032898,35940.92578125,3226.4002004241947,1935.8402099609375,0.0,0.6006472706794739,0.7387961745262146,13880.092106933595,15609.350994262697,10686.394566192628,0.0,1.0,58.09
4524,2548,2558,3,8,182,"2,2,2",Nominal,False,0.26945412158966064,37745.359375,3234.1928370666506,1940.515869140625,0.0,0.5410281419754028,0.7405806183815002,12721.72595489502,13333.320513763429,11838.737745361328,0.0,1.0,58.09
4525,2551,2558,2,8,182,"2,2,2",Nominal,False,0.26596981287002563,37713.59765625,3241.01621383667,1944.60986328125,0.0,0.5447553992271423,0.7421430349349976,12736.908810272218,15618.005638427736,11832.391242675782,0.0,1.0,58.09
4526,2552,2558,1,8,182,"2,2,2",Nominal,False,0.26132404804229736,37625.2109375,3234.1928370666506,1940.515869140625,0.0,0.5470491051673889,0.7405806183815002,12727.969637145998,15619.601127929689,14126.28677368164,0.0,1.0,58.09
4527,2553,2558,2,8,182,"2,2,2",Nominal,False,0.27100270986557007,37750.84765625,3241.0168786239624,1944.6103515625,0.0,0.541020393371582,0.7421432137489319,12712.7867817688,13334.916889648439,14132.633276367189,0.0,1.0,58.09
4528,2548,2560,3,8,182,"2,2,2",Nominal,False,0.41656988859176636,39839.109375,3227.5250205230714,1936.51513671875,0.0,0.4311862289905548,0.7390537858009338,13852.848237304688,12183.120608825684,11842.861199340821,0.0,1.0,58.09
4529,2549,2560,2,8,182,"2,2,2",Nominal,False,0.4196670651435852,39846.2890625,3237.4374422454835,1942.462646484375,0.0,0.4302144944667816,0.7413235902786255,16130.274771118166,12167.405923614502,11844.76160461426,0.0,1.0,58.09
4530,2553,2560,2,8,182,"2,2,2",Nominal,False,0.3693379759788513,39109.8671875,3237.439436607361,1942.4637451171875,0.0,0.46752485632896423,0.7413239479064941,13843.909064178468,12184.716984710694,14136.75673034668,0.0,1.0,58.09
4531,2554,2560,1,8,182,"2,2,2",Nominal,False,0.384436696767807,39486.31640625,3227.5250205230714,1936.51513671875,0.0,0.45493435859680176,0.7390537858009338,16121.336484375,12169.002299499512,14138.657135620118,0.0,1.0,58.09
4532,2558,2556,8,4,182,"2,2,2",Nominal,False,0.33372047543525696,38350.96484375,3227.5250205230714,1936.51513671875,0.0,0.4924164414405823,0.7390537858009338,13859.091919555665,14469.402109375002,14130.410227661134,0.0,1.0,58.09
4533,2558,2557,8,8,182,"2,2,2",Nominal,False,0.3836624026298523,39539.5546875,3237.4387718200687,1942.4632568359375,0.0,0.456905722618103,0.7413237690925598,13868.031092681886,14467.805733489991,11836.514696655275,0.0,1.0,58.09
4534,2558,2561,8,4,182,"2,2,2",Nominal,False,0.2222222238779068,36312.93359375,3225.570989074707,1935.3427734375,0.0,0.5744715929031372,0.738606333732605,13871.152933807374,15610.94648376465,12980.28921081543,0.0,1.0,58.09
4535,2558,2560,8,8,182,"2,2,2",Nominal,False,0.21060782670974731,36599.46875,3226.4002004241947,1935.8402099609375,0.0,0.5831999182701111,0.7387961745262146,13855.970078430177,13326.261359100343,12986.635713500977,0.0,1.0,58.09
4536,2559,2557,4,8,182,"2,2,2",Nominal,False,0.36546650528907776,39011.30859375,3227.5250205230714,1936.51513671875,0.0,0.4689544141292572,0.7390537858009338,16145.458512878418,14452.09104827881,11838.415988311768,0.0,1.0,58.09
4537,2559,2561,4,4,182,"2,2,2",Nominal,False,0.20092914998531342,36203.609375,3226.399535636902,1935.8397216796875,0.0,0.590350329875946,0.7387959957122803,16148.580354003907,15595.232684936524,12982.190502471925,0.0,1.0,58.09
4538,2559,2556,4,4,182,"2,2,2",Nominal,False,0.37862950563430786,39031.5859375,3237.4387718200687,1942.4632568359375,0.0,0.460636705160141,0.7413237690925598,16136.51845336914,14453.688310546875,14132.310632934572,0.0,1.0,58.09
4539,2560,2557,8,8,182,"2,2,2",Nominal,False,0.31978321075439453,37720.48828125,3241.01621383667,1944.60986328125,0.0,0.5048181414604187,0.7421430349349976,14999.15426147461,13317.605828552247,11840.638150634766,0.0,1.0,58.09
4540,2560,2559,8,4,182,"2,2,2",Nominal,False,0.22957800328731537,36239.05078125,3225.5716538619995,1935.3431396484375,0.0,0.5690386295318604,0.7386064529418945,16133.398385009767,13310.546673889161,12988.536118774415,0.0,1.0,58.09
4541,2560,2556,8,4,182,"2,2,2",Nominal,False,0.3352690637111664,38206.109375,3234.1928370666506,1940.515869140625,0.0,0.4922868311405182,0.7405806183815002,14990.214201965333,13319.202204437257,14134.533681640625,0.0,1.0,58.09
4542,2561,2556,4,4,182,"2,2,2",Nominal,False,0.3279132843017578,37645.734375,3241.01621383667,1944.60986328125,0.0,0.49878448247909546,0.7421430349349976,15005.397943725588,15603.887329101564,14128.187178955079,0.0,1.0,58.09
4543,2561,2557,4,8,182,"2,2,2",Nominal,False,0.28261712193489075,37825.41015625,3234.1928370666506,1940.515869140625,0.0,0.5312798619270325,0.7405806183815002,15014.33623046875,15602.291839599611,11834.292534332277,0.0,1.0,58.09
4544,2562,2571,3,8,183,"3,2,2",Nominal,False,0.23267517983913422,36008.1328125,3225.5723186492924,1935.3433837890625,0.0,0.5667511224746704,0.7386065721511841,18419.763205566407,13293.235612792969,10696.542765808106,0.0,1.0,58.09
4545,2563,2571,2,8,183,"3,2,2",Nominal,False,0.18854045867919922,35717.31640625,3226.4002004241947,1935.8402099609375,0.0,0.599503219127655,0.7387961745262146,20697.191512145997,13277.520927581789,10698.443171081544,0.0,1.0,58.09
4546,2564,2571,1,8,183,"3,2,2",Nominal,False,0.22106078267097473,35923.28125,3225.570989074707,1935.3427734375,0.0,0.5753294825553894,0.738606333732605,20712.37525390625,15562.206052246094,10692.096668395996,0.0,1.0,58.09
4547,2565,2571,2,8,183,"3,2,2",Nominal,False,0.18583042919635773,35608.18359375,3226.4002004241947,1935.8402099609375,0.0,0.6015053987503052,0.7387961745262146,18434.94694732666,15577.919851074219,10690.19626312256,0.0,1.0,58.09
4548,2562,2572,3,8,183,"3,2,2",Nominal,False,0.27371272444725037,38075.9375,3234.1932802581787,1940.51611328125,0.0,0.5378742814064026,0.740580677986145,17276.580795288086,13301.892029724122,11842.539442291261,0.0,1.0,58.09
4549,2565,2572,2,8,183,"3,2,2",Nominal,False,0.25280681252479553,37470.69140625,3241.0155490493776,1944.609375,0.0,0.5545241236686707,0.7421428561210632,17291.762764282226,15586.576268005372,11836.19382598877,0.0,1.0,58.09
4550,2566,2572,1,8,183,"3,2,2",Nominal,False,0.26829269528388977,37892.34375,3234.1928370666506,1940.515869140625,0.0,0.5418882966041565,0.7405806183815002,17282.824477539063,15588.173530273438,14130.08935699463,0.0,1.0,58.09
4551,2567,2572,2,8,183,"3,2,2",Nominal,False,0.2725512981414795,37507.2265625,3241.0168786239624,1944.6103515625,0.0,0.539871096611023,0.7421432137489319,17267.642508544923,13303.487519226075,14136.434086914063,0.0,1.0,58.09
4552,2562,2574,3,8,183,"3,2,2",Nominal,False,0.3906310498714447,39507.64453125,3227.5250205230714,1936.51513671875,0.0,0.4503563940525055,0.7390537858009338,18407.70130493164,12151.69123840332,11846.662896270753,0.0,1.0,58.09
4553,2563,2574,2,8,183,"3,2,2",Nominal,False,0.3921796381473541,39494.52734375,3237.4398797988893,1942.4639892578125,0.0,0.45059189200401306,0.7413240671157837,20685.12961151123,12135.97655319214,11848.564187927246,0.0,1.0,58.09
4554,2567,2574,2,8,183,"3,2,2",Nominal,False,0.4030197560787201,39869.453125,3237.4374422454835,1942.462646484375,0.0,0.4425555169582367,0.7413235902786255,18398.763018188478,12153.28761428833,14140.557540893555,0.0,1.0,58.09
4555,2568,2574,1,8,183,"3,2,2",Nominal,False,0.36120790243148804,38664.4609375,3227.5267932891848,1936.51611328125,0.0,0.47210195660591125,0.7390541434288025,20676.189552001953,12137.572929077149,14142.459718933107,0.0,1.0,58.09
4556,2572,2570,8,4,183,"3,2,2",Nominal,False,0.38404956459999084,39345.265625,3227.5254637146,1936.515380859375,0.0,0.4552205502986908,0.7390538454055786,18413.946759948733,14437.972738952638,14134.212810974122,0.0,1.0,58.09
4557,2572,2571,8,8,183,"3,2,2",Nominal,False,0.4297328591346741,39967.64453125,3237.4387718200687,1942.4632568359375,0.0,0.42275258898735046,0.7413237690925598,18422.88681945801,14436.377249450685,11840.317279968262,0.0,1.0,58.09
4558,2572,2575,8,4,183,"3,2,2",Nominal,False,0.19357337057590485,36055.5703125,3225.5703242874147,1935.34228515625,0.0,0.5956316590309143,0.7386061549186707,18426.006887817384,15579.517113342286,12984.091794128419,0.0,1.0,58.09
4559,2572,2574,8,8,183,"3,2,2",Nominal,False,0.16879597306251526,36047.35546875,3226.399535636902,1935.8397216796875,0.0,0.6140902042388916,0.7387959957122803,18410.824918823244,13294.832875061036,12990.437410430908,0.0,1.0,58.09
4560,2573,2571,4,8,183,"3,2,2",Nominal,False,0.36120790243148804,38924.7890625,3227.5250205230714,1936.51513671875,0.0,0.47210171818733215,0.7390537858009338,20700.313353271486,14420.661677856446,11842.2176852417,0.0,1.0,58.09
4561,2573,2575,4,4,183,"3,2,2",Nominal,False,0.15369725227355957,35658.30859375,3226.4002004241947,1935.8402099609375,0.0,0.625245213508606,0.7387961745262146,20703.435194396974,15563.801541748047,12985.992199401857,0.0,1.0,58.09
4562,2573,2570,4,4,183,"3,2,2",Nominal,False,0.4312814474105835,40159.7109375,3237.439436607361,1942.4637451171875,0.0,0.4216046929359436,0.7413239479064941,20691.375066528322,14422.258053741456,14136.113216247559,0.0,1.0,58.09
4563,2574,2571,8,8,183,"3,2,2",Nominal,False,0.2717770040035248,37273.19921875,3241.01621383667,1944.60986328125,0.0,0.5404456257820129,0.7421430349349976,19554.007329101565,13286.176458129883,11844.440733947755,0.0,1.0,58.09
4564,2574,2573,8,4,183,"3,2,2",Nominal,False,0.21796360611915588,36371.1953125,3225.5723186492924,1935.3433837890625,0.0,0.5776172280311584,0.7386065721511841,20688.25145263672,13279.117303466797,12992.338702087403,0.0,1.0,58.09
4565,2574,2570,8,4,183,"3,2,2",Nominal,False,0.29423150420188904,37903.19140625,3234.1932802581787,1940.51611328125,0.0,0.5226784944534302,0.740580677986145,19545.0690423584,13287.772834014893,14138.336264953614,0.0,1.0,58.09
4566,2575,2570,4,4,183,"3,2,2",Nominal,False,0.2717770040035248,37163.1640625,3241.0168786239624,1944.6103515625,0.0,0.5404457449913025,0.7421432137489319,19560.25101135254,15572.4579586792,14131.989762268067,0.0,1.0,58.09
4567,2575,2571,4,8,183,"3,2,2",Nominal,False,0.3244289457798004,37700.27734375,3234.1928370666506,1940.515869140625,0.0,0.5003148317337036,0.7405806183815002,19569.191070861816,15570.860696411133,11838.094231262208,0.0,1.0,58.09
4568,2576,2585,3,8,184,"4,2,2",Nominal,False,0.22338366508483887,36009.57421875,3225.5696595001223,1935.341796875,0.0,0.5736134648323059,0.7386059761047363,22974.618045959473,13261.806242370607,10700.34357635498,0.0,1.0,58.09
4569,2577,2585,2,8,184,"4,2,2",Nominal,False,0.17266744375228882,35259.375,3226.400865211487,1935.8406982421875,0.0,0.6112302541732788,0.7387963533401489,25252.046352539062,13246.09244354248,10702.243981628419,0.0,1.0,58.09
4570,2578,2585,1,8,184,"4,2,2",Nominal,False,0.199380561709404,35910.96875,3225.5723186492924,1935.3433837890625,0.0,0.5913427472114563,0.7386065721511841,25267.228321533206,15530.778454589845,10695.899251708985,0.0,1.0,58.09
4571,2579,2585,2,8,184,"4,2,2",Nominal,False,0.17073170840740204,35448.828125,3226.3988708496095,1935.83935546875,0.0,0.6126599311828613,0.738795816898346,22989.801787719727,15546.49225341797,10693.997960052491,0.0,1.0,58.09
