z,y,x,diameter_voxels,diameter_um_at_58_09
23,152,698,58.54912567138672,3401.1187102508547
23,153,662,51.57518768310547,2996.002652511597
23,153,697,59.160797119140625,3436.650704650879
23,154,661,51.41984176635742,2986.978608207703
23,154,696,59.632205963134766,3464.0348443984985
23,155,660,51.41984176635742,2986.978608207703
23,155,695,59.228370666503906,3440.576052017212
23,156,659,51.57518768310547,2996.002652511597
23,156,695,59.396968841552734,3450.3699200057986
23,157,658,51.88448715209961,3013.9698586654663
23,157,694,58.85575485229492,3418.930799369812
23,158,657,52.345008850097656,3040.721564102173
23,158,694,59.160797119140625,3436.650704650879
23,159,656,52.95280838012695,3076.0286388015747
23,159,694,58.685604095458984,3409.0467419052125
23,160,655,53.702884674072266,3119.600570716858
23,161,654,54.58937454223633,3171.0967671585086
23,161,693,57.89645767211914,3363.205226173401
23,162,653,55.60575485229492,3230.138299369812
23,162,693,57.30619430541992,3328.9168272018433
23,163,652,56.74504470825195,3296.319647102356
23,163,692,57.30619430541992,3328.9168272018433
23,164,651,58.0,3369.2200000000003
23,164,692,56.780277252197266,3298.3663055801394
23,165,650,59.36328887939453,3448.4134510040285
23,165,692,56.32051086425781,3271.6584761047366
23,166,649,60.8276252746582,3533.476752204895
23,166,691,56.603885650634766,3288.1197174453737
23,167,648,62.12889862060547,3609.0677208709717
23,167,691,56.28498840332031,3269.594976348877
23,168,647,62.12889862060547,3609.0677208709717
23,168,691,55.928524017333984,3248.8879601669314
23,169,646,62.257530212402344,3616.5399300384524
23,169,690,56.28498840332031,3269.594976348877
23,170,645,62.513999938964844,3631.438256454468
23,170,690,56.035701751708984,3255.113914756775
23,171,644,62.83311080932617,3649.9754069137575
23,171,690,55.85696029663086,3244.730823631287
23,172,643,63.27716827392578,3675.770705032349
23,172,689,56.49778747558594,3281.9564744567874
23,173,689,56.46237564086914,3279.8994009780886
23,174,689,56.49778747558594,3281.9564744567874
23,175,688,57.41080093383789,3334.993426246643
23,176,688,57.584720611572266,3345.0964203262333
23,177,688,57.827327728271484,3359.1894677352907
23,178,687,58.37807846069336,3391.1825777816775
23,179,687,57.86190414428711,3361.1980117416383
23,180,686,57.30619430541992,3328.9168272018433
23,181,685,56.88584899902344,3304.4989683532717
23,182,684,56.603885650634766,3288.1197174453737
23,183,643,64.03124237060547,3719.574869308472
23,183,683,56.46237564086914,3279.8994009780886
23,184,675,59.59865951538086,3462.0861312484744
23,184,676,58.957611083984375,3424.8476278686526
23,184,677,58.37807846069336,3391.1825777816775
23,184,678,57.86190414428711,3361.1980117416383
23,184,679,57.41080093383789,3334.993426246643
23,184,680,57.026309967041016,3312.658345985413
23,184,681,56.70978927612305,3294.271659049988
23,184,682,56.46237564086914,3279.8994009780886
23,185,674,60.199668884277344,3496.998765487671
23,199,728,56.603885650634766,3288.1197174453737
23,224,133,49.030601501464844,2848.187641220093
23,323,713,56.603885650634766,3288.1197174453737
23,323,719,55.24490737915039,3209.1766696548466
23,324,713,56.70978927612305,3294.271659049988
23,324,719,55.31726837158203,3213.3801197052003
23,325,719,55.35340881347656,3215.4795179748535
23,326,720,55.0635986328125,3198.6444445800785
23,327,720,55.24490737915039,3209.1766696548466
23,328,720,55.24490737915039,3209.1766696548466
23,329,721,54.7357292175293,3179.598510246277
23,330,721,54.625999450683594,3173.2243080902103
23,331,721,54.58937454223633,3171.0967671585086
23,332,722,54.369110107421875,3158.3016061401368
23,333,722,54.47935485839844,3164.7057237243653
23,334,722,54.662601470947266,3175.350519447327
23,335,723,54.7357292175293,3179.598510246277
23,336,723,55.0635986328125,3198.6444445800785
23,337,723,55.46169662475586,3221.769956932068
23,338,724,55.74943923950195,3238.4849254226688
23,339,724,55.0635986328125,3198.6444445800785
23,340,724,54.442630767822266,3162.5724213027956
23,341,725,54.0,3136.86
23,342,725,53.516353607177734,3108.764981040955
23,343,725,53.10367202758789,3084.792308082581
23,344,726,52.95280838012695,3076.0286388015747
23,345,726,52.68775939941406,3060.631943511963
23,346,712,54.7357292175293,3179.598510246277
23,346,726,52.49761962890625,3049.586724243164
23,347,713,55.24490737915039,3209.1766696548466
23,347,727,52.49761962890625,3049.586724243164
23,348,713,55.6417121887207,3232.227061042786
23,348,727,52.383201599121094,3042.9401808929447
23,349,713,55.49774932861328,3223.8642584991458
23,349,727,52.345008850097656,3040.721564102173
23,350,714,54.918121337890625,3190.1936685180667
23,350,728,52.64978790283203,3058.426179275513
23,351,714,54.7357292175293,3179.598510246277
23,351,728,52.76362228393555,3065.0388184738163
23,352,714,54.625999450683594,3173.2243080902103
23,352,728,52.95280838012695,3076.0286388015747
23,353,715,54.33230972290039,3156.1638718032837
23,353,729,53.1789436340332,3089.164835700989
23,354,715,54.369110107421875,3158.3016061401368
23,354,729,52.535701751708984,3051.798914756775
23,355,715,54.47935485839844,3164.7057237243653
23,355,729,51.961524963378906,3018.444985122681
23,356,716,54.47935485839844,3164.7057237243653
23,356,730,51.57518768310547,2996.002652511597
23,357,716,54.7357292175293,3179.598510246277
23,357,730,51.146846771240234,2971.120328941345
23,358,716,54.918121337890625,3190.1936685180667
23,358,730,50.793701171875,2950.6061010742187
23,359,717,54.18486785888672,3147.59897392273
23,359,731,50.71488952636719,2946.02793258667
23,360,717,54.0,3136.86
23,360,731,50.5173225402832,2934.5512663650516
23,361,717,53.88877487182617,3130.3989323043825
23,361,731,50.39841079711914,2927.643683204651
23,362,703,58.78775405883789,3414.980633277893
23,362,718,53.141319274902344,3086.9792366790775
23,362,732,50.635955810546875,2941.442673034668
23,363,704,58.54912567138672,3401.1187102508547
23,363,718,53.1789436340332,3089.164835700989
23,363,732,50.675437927246094,2943.7361891937257
23,364,704,58.03447341918945,3371.2225609207158
23,364,718,53.291648864746094,3095.7118825531006
23,364,733,51.146846771240234,2971.120328941345
23,365,704,57.584720611572266,3345.0964203262333
23,365,719,52.839378356933594,3069.4394887542726
23,365,734,51.768714904785156,3007.24464881897
23,366,704,57.20139694213867,3322.829148368836
23,366,719,53.10367202758789,3084.792308082581
23,366,734,52.0,3020.6800000000003
23,367,705,56.70978927612305,3294.271659049988
23,367,719,53.10367202758789,3084.792308082581
23,367,734,51.57518768310547,2996.002652511597
23,368,706,55.6417121887207,3232.227061042786
23,368,720,52.95280838012695,3076.0286388015747
23,368,734,51.22499465942383,2975.65993976593
23,369,707,54.69917678833008,3177.4751796340943
23,369,720,52.68775939941406,3060.631943511963
23,369,734,50.950958251953125,2959.7411648559573
23,370,708,53.88877487182617,3130.3989323043825
23,370,720,52.49761962890625,3049.586724243164
23,370,734,50.754310607910156,2948.3179032135013
23,371,709,53.21653747558594,3091.3486619567875
23,371,721,52.64978790283203,3058.426179275513
23,371,734,50.635955810546875,2941.442673034668
23,372,710,52.68775939941406,3060.631943511963
23,372,721,52.611785888671875,3056.218642272949
23,372,734,50.59644317626953,2939.147384109497
23,373,711,52.306785583496094,3038.5011745452884
23,373,721,52.64978790283203,3058.426179275513
23,374,712,52.076866149902344,3025.1451546478274
23,374,722,52.68775939941406,3060.631943511963
23,375,713,52.0,3020.6800000000003
23,375,722,52.49761962890625,3049.586724243164
23,376,714,52.038448333740234,3022.9134637069706
23,376,715,52.076866149902344,3025.1451546478274
23,376,722,52.383201599121094,3042.9401808929447
23,377,723,52.611785888671875,3056.218642272949
23,378,723,52.64978790283203,3058.426179275513
23,379,723,52.76362228393555,3065.0388184738163
23,380,724,53.291648864746094,3095.7118825531006
23,381,724,53.5537109375,3110.9350683593752
23,382,724,53.88877487182617,3130.3989323043825
23,383,725,54.69917678833008,3177.4751796340943
23,384,725,54.7357292175293,3179.598510246277
23,385,725,54.55272674560547,3168.967896652222
23,386,726,53.88877487182617,3130.3989323043825
23,387,727,53.36665725708008,3100.069120063782
23,388,727,53.36665725708008,3100.069120063782
23,444,671,56.63920974731445,3290.1716942214966
23,444,672,56.10704040527344,3259.2579771423343
23,444,673,55.6417121887207,3232.227061042786
23,444,674,55.17245864868164,3204.9681229019166
23,445,675,54.29548645019531,3154.0248078918457
23,445,676,53.88877487182617,3130.3989323043825
23,445,677,53.5537109375,3110.9350683593752
23,446,678,52.95280838012695,3076.0286388015747
23,446,679,52.76362228393555,3065.0388184738163
23,446,680,52.64978790283203,3058.426179275513
23,447,681,52.345008850097656,3040.721564102173
23,447,682,52.383201599121094,3042.9401808929447
23,447,683,52.49761962890625,3049.586724243164
23,448,684,52.49761962890625,3049.586724243164
23,448,685,52.76362228393555,3065.0388184738163
23,448,686,52.99056625366211,3078.221993675232
23,449,687,53.36665725708008,3100.069120063782
23,449,688,53.36665725708008,3100.069120063782
23,449,689,53.40412139892578,3102.245412063599
23,468,662,54.918121337890625,3190.1936685180667
23,469,662,54.58937454223633,3171.0967671585086
23,470,662,54.33230972290039,3156.1638718032837
23,471,661,54.147945404052734,3145.4541485214236
23,472,661,54.037025451660156,3139.0108084869385
23,473,661,54.0,3136.86
23,474,660,54.07402420043945,3141.160065803528
23,475,660,54.18486785888672,3147.59897392273
23,476,660,54.369110107421875,3158.3016061401368
23,477,659,54.7357292175293,3179.598510246277
23,478,659,55.0635986328125,3198.6444445800785
23,479,659,55.46169662475586,3221.769956932068
23,480,658,56.10704040527344,3259.2579771423343
23,481,658,56.63920974731445,3290.1716942214966
23,482,658,57.236351013183594,3324.859630355835
23,483,645,58.51495361328125,3399.133655395508
23,483,657,58.13776779174805,3377.2229310226444
23,484,644,57.75811767578125,3355.169055786133
23,484,657,58.85575485229492,3418.930799369812
23,485,643,57.13142776489258,3318.76463886261
23,485,657,59.160797119140625,3436.650704650879
23,486,642,56.63920974731445,3290.1716942214966
23,486,656,59.09314727783203,3432.720925369263
23,487,642,56.46237564086914,3279.8994009780886
23,487,656,59.396968841552734,3450.3699200057986
23,488,642,56.35601043701172,3273.720646286011
23,488,656,59.766212463378906,3471.8192819976807
23,489,641,56.14267349243164,3261.327903175354
23,489,655,59.96665573120117,3483.4630314254764
23,490,641,56.14267349243164,3261.327903175354
23,490,655,60.464866638183594,3512.404103012085
23,491,641,56.178287506103516,3263.3967212295533
23,491,655,60.56401443481445,3518.1635985183716
23,492,640,56.178287506103516,3263.3967212295533
23,492,654,59.96665573120117,3483.4630314254764
23,493,640,56.35601043701172,3273.720646286011
23,493,654,58.99152374267578,3426.8176142120365
23,494,640,56.603885650634766,3288.1197174453737
23,494,654,58.06892395019531,3373.223792266846
23,495,639,56.88584899902344,3304.4989683532717
23,495,653,57.723480224609375,3353.156966247559
23,496,639,57.27128601074219,3326.889004364014
23,496,653,56.920997619628906,3306.5407517242434
23,497,639,57.723480224609375,3353.156966247559
23,497,653,56.178287506103516,3263.3967212295533
23,498,638,58.24087905883789,3383.212664527893
23,498,652,55.928524017333984,3248.8879601669314
23,499,638,58.61740493774414,3405.0850528335573
23,499,652,55.31726837158203,3213.3801197052003
23,500,638,58.85575485229492,3418.930799369812
23,500,652,54.772254943847656,3181.7202896881104
23,501,638,59.160797119140625,3436.650704650879
23,501,651,54.69917678833008,3177.4751796340943
23,502,638,59.5315055847168,3458.185159416199
23,502,651,54.29548645019531,3154.0248078918457
23,503,638,59.96665573120117,3483.4630314254764
23,503,651,53.96295166015625,3134.7078619384765
23,504,638,60.16643524169922,3495.068223190308
23,504,650,54.18486785888672,3147.59897392273
23,505,638,60.33241271972656,3504.709854888916
23,505,650,54.0,3136.86
23,506,638,60.56401443481445,3518.1635985183716
23,506,650,53.88877487182617,3130.3989323043825
23,507,638,60.860496520996094,3535.3862429046635
23,507,649,54.4058837890625,3160.4377893066408
23,508,638,61.22091293334961,3556.322832298279
23,508,649,54.442630767822266,3162.5724213027956
23,509,638,61.64413833618164,3580.9079959487917
23,509,649,54.55272674560547,3168.967896652222
23,510,638,61.90314865112305,3595.953905143738
23,510,648,55.35340881347656,3215.4795179748535
23,511,638,61.48170471191406,3571.4722267150883
23,511,648,55.60575485229492,3230.138299369812
23,512,638,60.860496520996094,3535.3862429046635
23,512,648,55.35340881347656,3215.4795179748535
23,513,638,60.29925537109375,3502.7837445068362
23,513,647,54.990909576416016,3194.4219372940065
23,514,639,58.957611083984375,3424.8476278686526
23,514,647,54.442630767822266,3162.5724213027956
23,515,639,58.51495361328125,3399.133655395508
23,515,647,53.96295166015625,3134.7078619384765
23,516,639,58.13776779174805,3377.2229310226444
23,516,646,53.88877487182617,3130.3989323043825
23,517,638,57.27128601074219,3326.889004364014
23,517,646,53.5537109375,3110.9350683593752
23,518,639,56.49778747558594,3281.9564744567874
23,518,646,53.291648864746094,3095.7118825531006
23,519,639,55.74943923950195,3238.4849254226688
23,519,645,53.516353607177734,3108.764981040955
23,520,639,55.0635986328125,3198.6444445800785
23,520,645,53.40412139892578,3102.245412063599
23,521,638,54.4058837890625,3160.4377893066408
23,521,645,53.36665725708008,3100.069120063782
23,522,639,53.88877487182617,3130.3989323043825
23,522,644,53.88877487182617,3130.3989323043825
23,523,639,53.40412139892578,3102.245412063599
23,523,644,54.0,3136.86
23,524,639,52.99056625366211,3078.221993675232
23,524,644,54.18486785888672,3147.59897392273
23,525,638,52.611785888671875,3056.218642272949
23,525,643,53.5537109375,3110.9350683593752
23,526,639,52.383201599121094,3042.9401808929447
23,526,643,53.21653747558594,3091.3486619567875
23,527,639,52.191951751708984,3031.830477256775
23,527,643,52.95280838012695,3076.0286388015747
23,528,639,52.076866149902344,3025.1451546478274
23,528,642,52.49761962890625,3049.586724243164
23,529,638,52.0,3020.6800000000003
23,529,642,52.383201599121094,3042.9401808929447
23,530,639,52.0,3020.6800000000003
23,530,642,52.191951751708984,3031.830477256775
23,533,640,52.038448333740234,3022.9134637069706
23,535,642,52.191951751708984,3031.830477256775
23,535,643,52.306785583496094,3038.5011745452884
23,535,644,52.49761962890625,3049.586724243164
23,535,645,52.76362228393555,3065.0388184738163
23,535,646,53.10367202758789,3084.792308082581
23,541,657,53.88877487182617,3130.3989323043825
23,541,658,53.88877487182617,3130.3989323043825
23,542,659,53.36665725708008,3100.069120063782
23,542,660,53.36665725708008,3100.069120063782
23,542,661,53.40412139892578,3102.245412063599
23,566,604,56.70978927612305,3294.271659049988
23,567,605,56.63920974731445,3290.1716942214966
23,568,606,56.63920974731445,3290.1716942214966
23,569,607,56.63920974731445,3290.1716942214966
23,569,608,56.88584899902344,3304.4989683532717
23,570,609,57.026309967041016,3312.658345985413
23,570,610,57.41080093383789,3334.993426246643
23,570,611,57.86190414428711,3361.1980117416383
23,571,612,58.27520751953125,3385.2068048095707
23,571,613,58.85575485229492,3418.930799369812
23,571,614,59.49789810180664,3456.232900733948
23,572,615,60.16643524169922,3495.068223190308
23,572,616,60.926185607910156,3539.202121963501
23,572,617,61.741397857666016,3586.557801551819
23,573,618,60.49793243408203,3514.3248950958255
23,573,619,60.464866638183594,3512.404103012085
23,573,620,60.49793243408203,3514.3248950958255
23,574,621,59.49789810180664,3456.232900733948
23,574,622,59.66573715209961,3465.9826711654664
23,574,623,59.89991760253906,3479.586213531494
23,575,624,59.160797119140625,3436.650704650879
23,575,625,59.5315055847168,3458.185159416199
23,575,626,59.89991760253906,3479.586213531494
23,576,627,59.36328887939453,3448.4134510040285
23,577,628,58.957611083984375,3424.8476278686526
23,577,630,57.44562530517578,3337.0163739776613
23,577,631,56.780277252197266,3298.3663055801394
23,577,632,56.178287506103516,3263.3967212295533
23,579,630,58.54912567138672,3401.1187102508547
23,579,631,57.89645767211914,3363.205226173401
23,580,632,57.96550750732422,3367.2163311004642
23,620,660,49.43682861328125,2871.785374145508
23,660,638,52.87721633911133,3071.6374971389773
23,674,607,51.961524963378906,3018.444985122681
24,146,704,54.772254943847656,3181.7202896881104
24,148,667,51.88448715209961,3013.9698586654663
24,173,642,61.90314865112305,3595.953905143738
24,184,642,62.64183807373047,3638.8643737030034
24,186,673,59.09314727783203,3432.720925369263
24,198,730,55.31726837158203,3213.3801197052003
24,200,727,54.772254943847656,3181.7202896881104
24,251,719,56.63920974731445,3290.1716942214966
24,252,717,57.723480224609375,3353.156966247559
24,252,718,57.061370849609375,3314.695032653809
24,253,716,58.343807220458984,3389.1917614364625
24,254,715,59.09314727783203,3432.720925369263
24,255,714,58.88972854614258,3420.904331245423
24,256,713,58.54912567138672,3401.1187102508547
24,257,712,58.343807220458984,3389.1917614364625
24,266,710,56.88584899902344,3304.4989683532717
24,266,712,57.061370849609375,3314.695032653809
24,266,713,56.603885650634766,3288.1197174453737
24,267,710,56.88584899902344,3304.4989683532717
24,267,714,55.821144104003906,3242.6502610015873
24,267,715,55.49774932861328,3223.8642584991458
24,267,716,55.24490737915039,3209.1766696548466
24,268,711,56.67451095581055,3292.222341423035
24,268,717,54.7357292175293,3179.598510246277
24,268,718,54.625999450683594,3173.2243080902103
24,268,719,54.58937454223633,3171.0967671585086
24,269,711,56.35601043701172,3273.720646286011
24,269,720,54.369110107421875,3158.3016061401368
24,269,721,54.47935485839844,3164.7057237243653
24,269,722,54.662601470947266,3175.350519447327
24,270,711,56.10704040527344,3259.2579771423343
24,270,723,54.7357292175293,3179.598510246277
24,270,724,55.0635986328125,3198.6444445800785
24,270,725,55.24490737915039,3209.1766696548466
24,271,712,55.46169662475586,3221.769956932068
24,271,726,55.17245864868164,3204.9681229019166
24,272,712,55.35340881347656,3215.4795179748535
24,273,712,55.31726837158203,3213.3801197052003
24,274,713,54.954524993896484,3192.308356895447
24,275,713,55.0635986328125,3198.6444445800785
24,276,713,55.24490737915039,3209.1766696548466
24,277,713,55.49774932861328,3223.8642584991458
24,278,713,55.821144104003906,3242.6502610015873
24,280,713,56.46237564086914,3279.8994009780886
24,280,715,56.10704040527344,3259.2579771423343
24,281,713,56.70978927612305,3294.271659049988
24,281,715,56.56854248046875,3286.0666326904297
24,282,713,57.026309967041016,3312.658345985413
24,282,715,56.88584899902344,3304.4989683532717
24,283,713,57.41080093383789,3334.993426246643
24,283,716,56.920997619628906,3306.5407517242434
24,284,713,57.86190414428711,3361.1980117416383
24,284,716,56.920997619628906,3306.5407517242434
24,285,713,58.13776779174805,3377.2229310226444
24,285,716,56.95612335205078,3308.58120552063
24,286,713,57.75811767578125,3355.169055786133
24,286,717,56.32051086425781,3271.6584761047366
24,287,713,57.44562530517578,3337.0163739776613
24,287,717,55.928524017333984,3248.8879601669314
24,288,713,57.20139694213867,3322.829148368836
24,288,717,55.60575485229492,3230.138299369812
24,289,713,57.026309967041016,3312.658345985413
24,289,718,54.7357292175293,3179.598510246277
24,290,713,56.920997619628906,3306.5407517242434
24,291,713,56.88584899902344,3304.4989683532717
24,291,719,53.88877487182617,3130.3989323043825
24,292,713,56.920997619628906,3306.5407517242434
24,292,719,53.851646423339844,3128.2421407318116
24,293,713,57.026309967041016,3312.658345985413
24,293,719,53.88877487182617,3130.3989323043825
24,294,713,57.026309967041016,3312.658345985413
24,295,713,56.920997619628906,3306.5407517242434
24,295,719,54.18486785888672,3147.59897392273
24,295,721,53.291648864746094,3095.7118825531006
24,296,713,56.88584899902344,3304.4989683532717
24,296,721,53.5537109375,3110.9350683593752
24,297,713,56.88584899902344,3304.4989683532717
24,297,719,54.772254943847656,3181.7202896881104
24,297,721,53.88877487182617,3130.3989323043825
24,298,713,56.920997619628906,3306.5407517242434
24,298,719,55.17245864868164,3204.9681229019166
24,298,722,53.96295166015625,3134.7078619384765
24,299,713,57.026309967041016,3312.658345985413
24,299,719,55.6417121887207,3232.227061042786
24,299,722,54.442630767822266,3162.5724213027956
24,300,713,57.20139694213867,3322.829148368836
24,300,719,56.178287506103516,3263.3967212295533
24,300,722,54.990909576416016,3194.4219372940065
24,301,713,57.44562530517578,3337.0163739776613
24,301,719,56.67451095581055,3292.222341423035
24,301,723,55.35340881347656,3215.4795179748535
24,302,713,57.44562530517578,3337.0163739776613
24,302,719,57.20139694213867,3322.829148368836
24,302,723,56.035701751708984,3255.113914756775
24,303,713,57.13142776489258,3318.76463886261
24,303,719,57.79273223876953,3357.179815750122
24,303,723,56.780277252197266,3298.3663055801394
24,304,713,56.88584899902344,3304.4989683532717
24,304,719,57.86190414428711,3361.1980117416383
24,304,724,57.20139694213867,3322.829148368836
24,305,713,56.70978927612305,3294.271659049988
24,305,724,56.920997619628906,3306.5407517242434
24,306,713,56.603885650634766,3288.1197174453737
24,306,719,57.026309967041016,3312.658345985413
24,306,724,56.32051086425781,3271.6584761047366
24,307,713,56.56854248046875,3286.0666326904297
24,307,719,56.67451095581055,3292.222341423035
24,307,725,55.821144104003906,3242.6502610015873
24,308,713,56.56854248046875,3286.0666326904297
24,308,719,56.2138786315918,3265.464209709168
24,308,725,55.35340881347656,3215.4795179748535
24,309,713,56.35601043701172,3273.720646286011
24,309,719,55.821144104003906,3242.6502610015873
24,309,725,54.954524993896484,3192.308356895447
24,310,713,55.89275360107422,3246.8100566864014
24,310,719,55.31726837158203,3213.3801197052003
24,310,726,54.55272674560547,3168.967896652222
24,311,713,55.49774932861328,3223.8642584991458
24,311,719,54.772254943847656,3181.7202896881104
24,311,726,54.0,3136.86
24,312,713,55.17245864868164,3204.9681229019166
24,312,719,54.29548645019531,3154.0248078918457
24,312,726,53.516353607177734,3108.764981040955
24,313,713,54.918121337890625,3190.1936685180667
24,313,719,53.88877487182617,3130.3989323043825
24,313,727,53.291648864746094,3095.7118825531006
24,314,713,54.7357292175293,3179.598510246277
24,314,719,53.5537109375,3110.9350683593752
24,314,727,52.95280838012695,3076.0286388015747
24,315,713,54.625999450683594,3173.2243080902103
24,315,719,53.291648864746094,3095.7118825531006
24,315,728,52.95280838012695,3076.0286388015747
24,316,713,54.58937454223633,3171.0967671585086
24,316,719,53.10367202758789,3084.792308082581
24,316,729,52.99056625366211,3078.221993675232
24,317,713,54.58937454223633,3171.0967671585086
24,317,719,52.99056625366211,3078.221993675232
24,318,713,54.625999450683594,3173.2243080902103
24,318,719,52.95280838012695,3076.0286388015747
24,319,713,54.7357292175293,3179.598510246277
24,319,719,52.95280838012695,3076.0286388015747
24,320,685,56.14267349243164,3261.327903175354
24,320,713,54.7357292175293,3179.598510246277
24,320,719,52.95280838012695,3076.0286388015747
24,321,686,56.32051086425781,3271.6584761047366
24,321,713,54.625999450683594,3173.2243080902103
24,321,719,52.99056625366211,3078.221993675232
24,322,687,56.178287506103516,3263.3967212295533
24,322,713,54.58937454223633,3171.0967671585086
24,322,719,53.10367202758789,3084.792308082581
24,323,688,56.14267349243164,3261.327903175354
24,324,689,56.07138442993164,3257.1867215347293
24,324,690,56.178287506103516,3263.3967212295533
24,325,691,56.32051086425781,3271.6584761047366
24,326,692,56.35601043701172,3273.720646286011
24,327,693,55.6417121887207,3232.227061042786
24,328,694,55.0635986328125,3198.6444445800785
24,329,695,54.625999450683594,3173.2243080902103
24,330,696,54.33230972290039,3156.1638718032837
24,331,697,54.147945404052734,3145.4541485214236
24,332,698,54.07402420043945,3141.160065803528
24,333,699,54.147945404052734,3145.4541485214236
24,334,700,54.33230972290039,3156.1638718032837
24,335,701,54.625999450683594,3173.2243080902103
24,336,680,58.30952072143555,3387.200058708191
24,337,681,58.583274841308594,3403.1024355316163
24,338,681,58.685604095458984,3409.0467419052125
24,339,681,58.85575485229492,3418.930799369812
24,340,681,59.09314727783203,3432.720925369263
24,341,668,58.27520751953125,3385.2068048095707
24,341,682,59.69924545288086,3467.9291683578494
24,342,669,58.172157287597656,3379.220616836548
24,342,683,59.66573715209961,3465.9826711654664
24,343,670,58.03447341918945,3371.2225609207158
24,343,684,59.46427536010742,3454.2797556686405
24,344,671,58.0,3369.2200000000003
24,344,685,58.957611083984375,3424.8476278686526
24,345,672,58.06892395019531,3373.223792266846
24,345,686,58.27520751953125,3385.2068048095707
24,346,673,57.75811767578125,3355.169055786133
24,346,687,57.480430603027344,3339.0382137298584
24,347,674,57.13142776489258,3318.76463886261
24,347,688,56.63920974731445,3290.1716942214966
24,348,675,56.63920974731445,3290.1716942214966
24,348,689,55.928524017333984,3248.8879601669314
24,348,690,55.46169662475586,3221.769956932068
24,349,676,56.28498840332031,3269.594976348877
24,350,677,56.07138442993164,3257.1867215347293
24,350,691,54.918121337890625,3190.1936685180667
24,351,678,56.0,3253.04
24,351,692,54.58937454223633,3171.0967671585086
24,352,679,56.035701751708984,3255.113914756775
24,352,693,54.369110107421875,3158.3016061401368
24,353,680,56.14267349243164,3261.327903175354
24,353,694,54.29548645019531,3154.0248078918457
24,354,681,56.35601043701172,3273.720646286011
24,354,695,54.369110107421875,3158.3016061401368
24,355,682,56.603885650634766,3288.1197174453737
24,355,696,54.58937454223633,3171.0967671585086
24,356,683,55.821144104003906,3242.6502610015873
24,356,697,54.954524993896484,3192.308356895447
24,357,684,55.17245864868164,3204.9681229019166
24,357,698,55.46169662475586,3221.769956932068
24,358,685,54.55272674560547,3168.967896652222
24,358,699,56.10704040527344,3259.2579771423343
24,358,700,56.14267349243164,3261.327903175354
24,359,686,53.88877487182617,3130.3989323043825
24,359,701,56.32051086425781,3271.6584761047366
24,360,687,53.36665725708008,3100.069120063782
24,360,701,56.56854248046875,3286.0666326904297
24,361,688,52.99056625366211,3078.221993675232
24,361,702,56.920997619628906,3306.5407517242434
24,362,689,52.76362228393555,3065.0388184738163
24,363,690,52.68775939941406,3060.631943511963
24,364,691,52.76362228393555,3065.0388184738163
24,365,692,52.99056625366211,3078.221993675232
24,366,693,53.36665725708008,3100.069120063782
24,367,694,53.88877487182617,3130.3989323043825
24,368,695,53.851646423339844,3128.2421407318116
24,369,696,53.1789436340332,3089.164835700989
24,370,697,52.64978790283203,3058.426179275513
24,371,698,52.26853561401367,3036.2792338180543
24,372,699,52.038448333740234,3022.9134637069706
24,373,700,51.961524963378906,3018.444985122681
24,376,701,51.57518768310547,2996.002652511597
24,389,728,51.02940368652344,2964.2980601501467
24,390,691,51.57518768310547,2996.002652511597
24,390,692,51.146846771240234,2971.120328941345
24,391,693,50.990196228027344,2962.0204988861087
24,391,694,50.71488952636719,2946.02793258667
24,391,695,50.5173225402832,2934.5512663650516
24,391,696,50.39841079711914,2927.643683204651
24,391,697,50.35871505737305,2925.3377576828007
24,391,698,50.35871505737305,2925.3377576828007
24,391,699,50.39841079711914,2927.643683204651
24,395,698,51.92301940917969,3016.208197479248
24,395,699,51.961524963378906,3018.444985122681
24,432,703,49.638694763183594,2883.511778793335
24,444,659,58.8217658996582,3416.956381111145
24,444,660,58.8217658996582,3416.956381111145
24,444,661,58.85575485229492,3418.930799369812
24,444,662,58.957611083984375,3424.8476278686526
24,444,663,59.126983642578125,3434.6864797973635
24,444,664,59.36328887939453,3448.4134510040285
24,444,665,59.36328887939453,3448.4134510040285
24,444,666,58.446556091308594,3395.1604433441166
24,444,667,57.584720611572266,3345.0964203262333
24,444,668,56.780277252197266,3298.3663055801394
24,444,669,56.035701751708984,3255.113914756775
24,444,670,55.35340881347656,3215.4795179748535
24,451,649,59.26213073730469,3442.5371745300295
24,452,636,58.27520751953125,3385.2068048095707
24,452,637,58.172157287597656,3379.220616836548
24,452,638,58.13776779174805,3377.2229310226444
24,452,639,58.172157287597656,3379.220616836548
24,452,640,58.27520751953125,3385.2068048095707
24,452,641,58.13776779174805,3377.2229310226444
24,452,642,58.03447341918945,3371.2225609207158
24,452,643,58.0,3369.2200000000003
24,452,644,58.03447341918945,3371.2225609207158
24,452,645,58.13776779174805,3377.2229310226444
24,452,646,58.30952072143555,3387.200058708191
24,452,647,58.54912567138672,3401.1187102508547
24,452,648,58.85575485229492,3418.930799369812
24,467,663,53.40412139892578,3102.245412063599
24,482,646,57.27128601074219,3326.889004364014
24,496,630,57.584720611572266,3345.0964203262333
24,497,629,58.61740493774414,3405.0850528335573
24,498,628,59.766212463378906,3471.8192819976807
24,499,628,58.99152374267578,3426.8176142120365
24,500,628,58.13776779174805,3377.2229310226444
24,501,627,57.026309967041016,3312.658345985413
24,502,627,56.28498840332031,3269.594976348877
