strut_id,classification,screening_status,ct_material_occupancy,thickness_proxy_um,distance_from_nominal_median_um,centroid_x_um,centroid_y_um,centroid_z_um,excess_voxels,excess_fraction_of_mask
2031,Nominal,within_reference,0.275261313,365.725474,24.618755,4594.204043426514,4191.47235610962,8416.625495605469,0,0.0
2032,Nominal,within_reference,0.448315918,466.739657,125.632938,6894.847608642579,5323.563455200196,7268.405770416261,0,0.0
2033,Nominal,within_reference,0.240030974,341.520098,0.413380,6899.747977371217,6473.674721832276,8412.180284576416,0,0.0
2034,Nominal,within_reference,0.362369329,419.622086,78.515368,6892.97911315918,5329.918821716309,9562.300415039062,0,0.0
2035,Nominal,within_reference,0.217576459,325.153606,-15.953112,5742.075420074463,4182.4622723388675,7270.628375930786,0,0.0
2036,Nominal,within_reference,0.215253577,323.413252,-17.693467,6888.078301239014,4179.807998275757,8418.525900878907,0,0.0
2037,Nominal,within_reference,0.234223768,337.363508,-3.743210,5740.206924591065,4188.817638854981,9564.523463745118,0,0.0
2038,Nominal,within_reference,0.251645386,349.685085,8.578367,5751.8761575317385,6482.684362411499,9558.176961059571,0,0.0
2039,Nominal,within_reference,0.263259768,357.663704,16.556986,5753.744653015137,6476.328552703858,7264.282316436768,0,0.0
2040,Nominal,within_reference,0.234610915,337.642206,-3.464512,9183.82194091797,4161.788273925781,6126.531661529541,0,0.0
2041,Nominal,within_reference,0.259388298,355.024081,13.917363,11477.69619873047,4150.123916091919,6128.432509994507,0,0.0
2042,Nominal,within_reference,0.188927606,302.991422,-38.115297,11489.365431671144,6443.9906396484375,6122.086450500488,0,0.0
2043,Nominal,within_reference,0.218737900,326.020299,-15.086419,9195.490287475586,6455.654554290772,6120.186045227051,0,0.0
2044,Nominal,within_reference,0.264421225,358.451811,17.345093,8035.95056427002,4170.7983576965335,7272.529224395752,0,0.0
2045,Nominal,within_reference,0.255129695,352.097651,10.990932,8047.618910827638,6464.664638061524,7266.183164901734,0,0.0
2046,Nominal,within_reference,0.279132783,368.288405,27.181686,8045.750415344239,6471.020004577637,9560.078252716065,0,0.0
2047,Nominal,within_reference,0.246999606,346.442172,5.335454,8034.082068786622,4177.153724212647,9566.423869018556,0,0.0
2048,Nominal,within_reference,0.416569889,449.910946,108.804228,9177.052633514404,3018.032817001343,7276.652678375244,0,0.0
2049,Nominal,within_reference,0.358885020,417.599806,76.493088,11470.926891326904,3006.3684591674805,7278.553083648682,0,0.0
2050,Nominal,within_reference,0.350754946,412.842619,71.735901,9175.184138031007,3024.3884051132204,9570.547322998047,0,0.0
2051,Nominal,within_reference,0.336817652,404.557302,63.450584,11469.058395843507,3012.724268875122,9572.448614654542,0,0.0
2052,Nominal,within_reference,0.408052653,445.287727,104.181009,9186.85337097168,5318.254907073975,9564.201706695558,0,0.0
2053,Nominal,within_reference,0.317460328,392.760092,51.653374,9188.721866455078,5311.899540557862,7270.306175689698,0,0.0
2054,Nominal,within_reference,0.218350753,325.731658,-15.375060,9193.621791992187,6462.009920806885,8414.081576232911,0,0.0
2055,Nominal,within_reference,0.225706547,331.172832,-9.933887,9181.95344543457,4168.143640441895,8420.4271925354,0,0.0
2056,Nominal,within_reference,0.488192022,487.054950,145.948232,11482.596124267578,5300.235182723999,7272.207467346192,0,0.0
2057,Nominal,within_reference,0.212930694,321.663481,-19.443237,11487.496049804688,6450.346006164551,8415.981981506347,0,0.0
2058,Nominal,within_reference,0.297328681,380.102761,38.996043,11480.72762878418,5306.590992431641,9566.102998352051,0,0.0
2059,Nominal,within_reference,0.256678283,353.164617,12.057898,10329.82482208252,4159.133999862671,7274.42962966919,0,0.0
2060,Nominal,within_reference,0.243128151,343.716393,2.609675,11475.82770324707,4156.479725799561,8422.328484191896,0,0.0
2061,Nominal,within_reference,0.257065415,353.430845,12.324126,10327.956326599122,4165.489809570313,9568.32516067505,0,0.0
2062,Nominal,within_reference,0.248935342,347.797056,6.690338,10339.624673156739,6459.356089935303,9561.97954437256,0,0.0
2063,Nominal,within_reference,0.279519945,368.543727,27.437009,10341.493168640138,6453.000280227661,7268.0840133667,0,0.0
2064,Nominal,within_reference,0.247773901,346.984761,5.878043,13771.57045654297,4138.459558258057,6130.333358459473,0,0.0
2065,Nominal,within_reference,0.231513739,335.406139,-5.700580,16065.44471435547,4126.795643615723,6132.234206924439,0,0.0
2066,Nominal,within_reference,0.261711180,356.610200,15.503481,16077.113060913087,6420.661923980713,6125.88814743042,0,0.0
2067,Nominal,within_reference,0.201316297,312.767839,-28.338879,13783.239689483644,6432.326281814576,6123.987742156983,0,0.0
2068,Nominal,within_reference,0.309717387,387.940763,46.834045,12623.699079895021,4147.469642028809,7276.330921325684,0,0.0
2069,Nominal,within_reference,0.308943093,387.455533,46.348815,12635.368312835693,6441.336365585327,7269.9848618316655,0,0.0
2070,Nominal,within_reference,0.322106063,395.623493,54.516774,12633.499817352296,6447.691732101441,9563.879949645996,0,0.0
2071,Nominal,within_reference,0.279907078,368.798854,27.692135,12621.830584411622,4153.82545173645,9570.226452331544,0,0.0
2072,Nominal,within_reference,0.339914829,406.413081,65.306363,13764.802035522462,2994.7043229293827,7280.454375305177,0,0.0
2073,Nominal,within_reference,0.375919461,427.395581,86.288863,16058.676293334962,2983.0401866912844,7282.354780578614,0,0.0
2074,Nominal,within_reference,0.241192415,342.345360,1.238642,13762.933540039063,3001.05991104126,9574.349906311036,0,0.0
2075,Nominal,within_reference,0.346883476,410.557914,69.451196,16056.807797851563,2989.395553207398,9576.250311584474,0,0.0
2076,Nominal,within_reference,0.428571433,456.345983,115.239265,13774.60188659668,5294.92619140625,9568.00340362549,0,0.0
2077,Nominal,within_reference,0.415021300,449.073901,107.967183,13776.470382080079,5288.570824890137,7274.107872619629,0,0.0
2078,Nominal,within_reference,0.205962062,316.356118,-24.750600,13781.371194000245,6438.682091522217,8417.882386779786,0,0.0
2079,Nominal,within_reference,0.249322489,348.067400,6.960682,13769.70196105957,4144.815367965699,8424.228889465332,0,0.0
2080,Nominal,within_reference,0.387921035,434.164478,93.057759,16070.344639892579,5276.906467056275,7276.009164276124,0,0.0
2081,Nominal,within_reference,0.217189312,324.864194,-16.242524,16075.246338195802,6427.017733688355,8419.783678436279,0,0.0
2082,Nominal,within_reference,0.355787843,415.793959,74.687241,16068.47614440918,5283.262276763916,9569.903808898925,0,0.0
2083,Nominal,within_reference,0.240030974,341.520098,0.413380,14917.573337707521,4135.805284194947,7278.2313265991215,0,0.0
2084,Nominal,within_reference,0.246612459,346.170559,5.063841,16063.576218872071,4133.151010131836,8426.12929473877,0,0.0
2085,Nominal,within_reference,0.294618666,378.366565,37.259847,14915.704842224122,4142.161093902588,9572.12685760498,0,0.0
2086,Nominal,within_reference,0.241192415,342.345360,1.238642,14927.374961547852,6436.027374267578,9565.780354919434,0,0.0
2087,Nominal,within_reference,0.261711180,356.610200,15.503481,14929.24345703125,6429.672007751466,7271.885710296631,0,0.0
2088,Nominal,within_reference,0.257452577,353.696893,12.590174,18359.31897216797,4115.13128578186,6134.135055389404,0,0.0
2089,Nominal,within_reference,0.271389842,363.144455,22.037736,20653.19322998047,4103.466927947999,6136.03590385437,0,0.0
2090,Nominal,within_reference,0.215640724,323.703960,-17.402758,20664.8633493042,6397.333208312989,6129.689844360352,0,0.0
2091,Nominal,within_reference,0.219125047,326.308686,-14.798033,18370.9890914917,6408.998009338379,6127.789439086914,0,0.0
2092,Nominal,within_reference,0.326364696,398.230216,57.123498,17211.449368286132,4124.140926361084,7280.132618255616,0,0.0
2093,Nominal,within_reference,0.309330225,387.698215,46.591497,17223.117714843753,6418.007649917603,7273.786558761597,0,0.0
2094,Nominal,within_reference,0.337979108,405.254224,64.147506,17221.249219360354,6424.363459625244,9567.681646575928,0,0.0
2095,Nominal,within_reference,0.279519945,368.543727,27.437009,17209.580872802737,4130.496736068726,9574.027262878419,0,0.0
2096,Nominal,within_reference,0.305845916,385.508507,44.401788,18352.550551147462,2971.375828857422,7284.256072235108,0,0.0
2097,Nominal,within_reference,0.257452577,353.696893,12.590174,20646.42480895996,2959.711692619324,7286.156477508545,0,0.0
2098,Nominal,within_reference,0.338366240,405.486253,64.379535,18350.682055664063,2977.7314169692995,9578.15071685791,0,0.0
2099,Nominal,within_reference,0.340301961,406.644449,65.537731,20644.556313476565,2966.067280731201,9580.052008514405,0,0.0
2100,Nominal,within_reference,0.414634138,448.864388,107.757670,18362.352174987795,5271.597918930054,9571.80510055542,0,0.0
2101,Nominal,within_reference,0.417731315,450.537701,109.430983,18364.220670471193,5265.242109222412,7277.909569549561,0,0.0
2102,Nominal,within_reference,0.216027871,323.994408,-17.112310,18369.120596008303,6415.353375854493,8421.684970092774,0,0.0
2103,Nominal,within_reference,0.241579562,342.620005,1.513287,18357.45047668457,4121.487095489502,8428.030586395264,0,0.0
2104,Nominal,within_reference,0.377080917,428.055321,86.948603,20658.094928283692,5253.578194580078,7279.810861206055,0,0.0
2105,Nominal,within_reference,0.219899341,326.884695,-14.222023,20662.9948538208,6403.689461212159,8423.585375366212,0,0.0
2106,Nominal,within_reference,0.397599697,439.547329,98.440610,20656.226432800293,5259.933561096192,9573.706392211914,0,0.0
2107,Nominal,within_reference,0.216027871,323.994408,-17.112310,19505.323626098634,4112.47701171875,7282.033023529053,0,0.0
2108,Nominal,within_reference,0.243902445,344.263278,3.156559,20651.324734497073,4109.82273765564,8429.931878051759,0,0.0
2109,Nominal,within_reference,0.268679827,361.326782,20.220063,19503.455130615235,4118.832378234863,9575.928554534912,0,0.0
2110,Nominal,within_reference,0.241966709,342.894431,1.787713,19515.123477172852,6412.699101791382,9569.582938232423,0,0.0
2111,Nominal,within_reference,0.256291121,352.898167,11.791449,19516.99197265625,6406.34329208374,7275.687407226563,0,0.0
2112,Nominal,within_reference,0.253581107,351.027442,9.920723,22947.06748779297,4091.803013305664,6137.936752319336,0,0.0
2113,Nominal,within_reference,0.266356945,359.761458,18.654740,25240.94174560547,4080.138655471802,6139.837600784302,0,0.0
2114,Nominal,within_reference,0.207510650,317.543201,-23.563517,25252.613637695315,6374.005379028321,6133.491541290284,0,0.0
2115,Nominal,within_reference,0.210994974,320.198046,-20.908672,22958.737607116702,6385.669293670655,6131.591136016846,0,0.0
2116,Nominal,within_reference,0.346496314,410.328736,69.222017,21799.197883911133,4100.813097076416,7283.934315185547,0,0.0
2117,Nominal,within_reference,0.267905533,360.805762,19.699044,21810.86623046875,6394.679377441406,7277.5882556915285,0,0.0
2118,Nominal,within_reference,0.300813019,382.323450,41.216732,21808.997734985354,6401.03474395752,9571.48334350586,0,0.0
2119,Nominal,within_reference,0.276035607,366.239495,25.132776,21797.329388427737,4107.168463592529,9577.829846191407,0,0.0
2120,Nominal,within_reference,0.266744107,360.022828,18.916110,22940.299066772463,2948.0475563812256,7288.05776916504,0,0.0
2121,Nominal,within_reference,0.344173431,408.951018,67.844300,25234.17332458496,2936.3831985473635,7289.958174438477,0,0.0
2122,Nominal,within_reference,0.298877269,381.091328,39.984609,22938.430571289064,2954.402922897339,9581.953300170899,0,0.0
2123,Nominal,within_reference,0.261324048,356.346347,15.239629,25232.304829101566,2942.7387866592408,9583.853705444337,0,0.0
2124,Nominal,within_reference,0.373983741,426.293767,85.187049,22950.100690612795,5248.269646453858,9575.606797485352,0,0.0
2125,Nominal,within_reference,0.424312800,454.073011,112.966293,22951.969186096194,5241.914279937744,7281.711266479492,0,0.0
2126,Nominal,within_reference,0.230352297,334.563760,-6.542958,22956.870884399414,6392.0246601867675,8425.485780639649,0,0.0
2127,Nominal,within_reference,0.266744107,360.022828,18.916110,22945.19899230957,4098.158379821778,8431.832283325195,0,0.0
2128,Nominal,within_reference,0.357336432,416.697861,75.591142,25245.843443908692,5230.249478912354,7283.612558135987,0,0.0
2129,Nominal,within_reference,0.209833533,319.315550,-21.791168,25250.745142211916,6380.360745544434,8427.387072296144,0,0.0
2130,Nominal,within_reference,0.392566770,436.756513,95.649795,25243.974948425293,5236.605288619995,9577.50720275879,0,0.0
2131,Nominal,within_reference,0.238095239,340.140212,-0.966506,24093.072141723635,4089.148739242554,7285.8347204589845,0,0.0
2132,Nominal,within_reference,0.233449474,336.805421,-4.301298,25239.07325012207,4086.4940219879154,8433.732688598633,0,0.0
2133,Nominal,within_reference,0.240418121,341.795407,0.688688,24091.203646240236,4095.5041057586673,9579.730251464844,0,0.0
2134,Nominal,within_reference,0.201316297,312.767839,-28.338879,24102.871992797853,6389.370829315186,9573.383748779297,0,0.0
2135,Nominal,within_reference,0.219512194,326.596817,-14.509901,24104.74048828125,6383.015019607545,7279.489104156494,0,0.0
2136,Nominal,within_reference,0.207897797,317.839279,-23.267440,27534.81600341797,4068.47429763794,6141.738449249268,0,0.0
2137,Nominal,within_reference,0.203252032,314.267934,-26.838784,29828.69026123047,4056.810382995606,6143.639297714234,0,0.0
2138,Nominal,within_reference,0.173054591,289.984099,-51.122619,29840.362153320315,6350.676663360596,6137.293238220215,0,0.0
2139,Nominal,within_reference,0.213317841,321.955770,-19.150948,27546.487895507813,6362.341021194458,6135.3923897552495,0,0.0
2140,Nominal,within_reference,0.296554387,379.607513,38.500794,26386.946399536133,4077.4843814086917,7287.736012115479,0,0.0
2141,Nominal,within_reference,0.262485474,357.137340,16.030622,26398.61474609375,6371.350661773682,7281.389509429932,0,0.0
2142,Nominal,within_reference,0.289585739,375.120854,34.014135,26396.746250610355,6377.7060282897955,9575.285040435792,0,0.0
2143,Nominal,within_reference,0.289972901,375.371529,34.264811,26385.077904052738,4083.839747924805,9581.630656738282,0,0.0
2144,Nominal,within_reference,0.256291121,352.898167,11.791449,27528.047582397463,2924.719062309265,7291.859466094971,0,0.0
2145,Nominal,within_reference,0.403406888,442.745624,101.638906,29821.92538574219,2913.0549260711673,7293.759871368408,0,0.0
2146,Nominal,within_reference,0.331784755,401.523378,60.416659,27526.179086914064,2931.074650421143,9585.754110717775,0,0.0
2147,Nominal,within_reference,0.250483930,348.877175,7.770457,29820.053344726562,2919.4102925872803,9587.655402374268,0,0.0
2148,Nominal,within_reference,0.228803724,333.437290,-7.669429,27537.849206237795,5224.940930786133,9579.408494415284,0,0.0
2149,Nominal,within_reference,0.434765786,459.632048,118.525330,27539.717701721194,5218.58556427002,7285.512963409425,0,0.0
2150,Nominal,within_reference,0.249709636,348.337534,7.230816,27544.619400024414,6368.6968309021,8429.288363952637,0,0.0
2151,Nominal,within_reference,0.224545106,330.319658,-10.787061,27532.949280700686,4074.8301073455814,8435.633980255128,0,0.0
2152,Nominal,within_reference,0.237708092,339.863562,-1.243156,29833.59018676758,5206.921206436157,7287.414255065918,0,0.0
2153,Nominal,within_reference,0.191637635,305.156780,-35.949938,29838.493657836916,6357.032473068238,8431.188769226075,0,0.0
2154,Nominal,within_reference,0.429345727,456.758034,115.651316,29831.725236816408,5213.277016143799,9581.309786071777,0,0.0
2155,Nominal,within_reference,0.205574915,316.058651,-25.048067,28680.820657348635,4065.8200235748295,7289.636417388916,0,0.0
2156,Nominal,within_reference,0.263259768,357.663704,16.556986,29826.8253112793,4063.165749511719,8437.535271911622,0,0.0
2157,Nominal,within_reference,0.243902445,344.263278,3.156559,28678.952161865236,4072.175833282471,9583.531948394775,0,0.0
2158,Nominal,within_reference,0.213704988,322.247794,-18.858925,28690.620508422853,6366.0421136474615,9577.186332092286,0,0.0
2159,Nominal,within_reference,0.231126592,335.125581,-5.981137,28692.489003906252,6359.686747131348,7283.290801086427,0,0.0
2160,Nominal,within_reference,0.188153312,302.369900,-38.736819,32122.56451904297,4045.146025161743,6145.5401461792,0,0.0
2161,Nominal,within_reference,0.219899341,326.884695,-14.222023,34416.43877685547,4033.481667327881,6147.440994644166,0,0.0
2162,Nominal,within_reference,0.158730164,277.723324,-63.383394,34428.110668945315,6327.3479476928715,6141.094935150147,0,0.0
2163,Nominal,within_reference,0.211769268,320.785028,-20.321690,32134.236411132813,6339.012748718262,6139.194086685181,0,0.0
2164,Nominal,within_reference,0.236159503,338.754705,-2.352013,30974.694915161133,4054.155665740967,7291.53770904541,0,0.0
2165,Nominal,within_reference,0.180023223,295.765075,-45.341644,30986.36326171875,6348.0223892974855,7285.191206359864,0,0.0
2166,Nominal,within_reference,0.198219121,310.352605,-30.754113,30984.494766235355,6354.3781990051275,9579.086737365724,0,0.0
2167,Nominal,within_reference,0.184668988,299.557093,-41.549625,30972.826419677735,4060.5114754486085,9585.43324005127,0,0.0
2168,Nominal,within_reference,0.193573371,306.694105,-34.412613,32115.79964355469,2901.3905682373047,7295.661163024903,0,0.0
2169,Nominal,within_reference,0.412311256,447.605298,106.498579,34409.67390136719,2889.726431999207,7297.561568298341,0,0.0
2170,Nominal,within_reference,0.394889653,438.046787,96.940069,32113.927602539065,2907.7461563491825,9589.556694030762,0,0.0
2171,Nominal,within_reference,0.192799076,306.080102,-35.026616,34407.80186035157,2896.082020111084,9591.4570993042,10,3.318532677591276e-05
2172,Nominal,within_reference,0.169570267,287.049949,-54.056769,32125.599494628907,5201.612658309937,9583.210191345215,0,0.0
2173,Nominal,within_reference,0.420828491,452.204823,111.098105,32127.46444458008,5195.256848602296,7289.314660339356,0,0.0
2174,Nominal,within_reference,0.191250488,304.848385,-36.258333,32132.367915649414,6345.368115234375,8433.089174499512,0,0.0
2175,Nominal,within_reference,0.216027871,323.994408,-17.112310,32120.699569091797,4051.501834869385,8439.43567718506,0,0.0
2176,Nominal,within_reference,0.142470002,263.114231,-77.992487,34421.33870239258,5183.592933959962,7291.21595199585,0,0.0
2177,Nominal,within_reference,0.140534267,261.320655,-79.786063,34426.24217346191,6333.704200592041,8434.990466156007,0,0.0
2178,Nominal,within_reference,0.421989948,452.828419,111.721701,34419.47375244141,5189.948300476074,9585.110596618653,0,0.0
2179,Nominal,within_reference,0.198993415,310.958172,-30.148546,33268.569172973635,4042.491751098633,7293.438114318848,0,0.0
2180,Nominal,within_reference,0.243902445,344.263278,3.156559,34414.5738269043,4039.8374770355226,8441.336082458496,0,0.0
2181,Nominal,within_reference,0.240418121,341.795407,0.688688,33266.70067749023,4048.8471176147464,9587.333645324708,2,6.637065355182553e-06
2182,Nominal,within_reference,0.192799076,306.080102,-35.026616,33278.37256958008,6342.713841171265,9580.98714263916,0,0.0
2183,Nominal,within_reference,0.195509091,308.223751,-32.882968,33280.23751953125,6336.358031463624,7287.092498016358,0,0.0
2184,Nominal,within_reference,0.180410370,296.082931,-45.023787,36710.31303466797,4021.817752685547,6149.341843109131,0,0.0
2185,Nominal,within_reference,0.147502899,267.721285,-73.385433,39004.18729248047,4010.153394851685,6151.242691574097,0,0.0
2186,Nominal,within_reference,0.167634532,285.406832,-55.699886,39015.85918457031,6304.020118408203,6144.896632080078,2,6.637065355182553e-06
2187,Nominal,within_reference,0.144018590,264.540336,-76.566382,36721.98492675782,6315.684033050537,6142.9957836151125,0,0.0
2188,Nominal,within_reference,0.219899341,326.884695,-14.222023,35562.44343078614,4030.827836456299,7295.339405975342,0,0.0
2189,Nominal,within_reference,0.172667444,289.659550,-51.447168,35574.11177734375,6324.69411682129,7288.992903289795,0,0.0
2190,Nominal,within_reference,0.192799076,306.080102,-35.026616,35572.24682739258,6331.049483337402,9582.888434295655,0,0.0
2191,Nominal,within_reference,0.181958959,297.350959,-43.755759,35560.574935302735,4037.1832029724123,9589.234050598145,0,0.0
2192,Nominal,within_reference,0.131629884,252.906431,-88.200288,36703.54815917969,2878.0622957611085,7299.462859954834,0,0.0
2193,Nominal,within_reference,0.352690667,413.980234,72.873516,38997.42241699219,2866.3979379272464,7301.363265228272,0,0.0
2194,Nominal,within_reference,0.361595035,419.173532,78.066813,36701.67611816406,2884.417662277222,9593.357504577638,0,0.0
2195,Nominal,within_reference,0.121176928,242.656870,-98.449848,38995.55037597656,2872.7535260391237,9595.258796234131,0,0.0
2196,Nominal,within_reference,0.139759973,260.599769,-80.506949,36713.34801025391,5178.28438583374,9587.011888275147,0,0.0
2197,Nominal,within_reference,0.409601241,446.131876,105.025158,36715.21296020508,5171.9290193176275,7293.116357269288,0,0.0
2198,Nominal,within_reference,0.180797517,296.400447,-44.706272,36720.116431274415,6322.039399566651,8436.8917578125,0,0.0
2199,Nominal,within_reference,0.209446386,319.020842,-22.085876,36708.4480847168,4028.1731192016605,8443.237374114991,2,6.637065355182553e-06
2200,Nominal,within_reference,0.102206737,222.855001,-118.251718,39009.08721801758,5160.264218292236,7295.017648925782,37,0.00012278570907087722
2201,Nominal,within_reference,0.132791325,254.019745,-87.086973,39013.99068908692,6310.375484924317,8438.792163085938,2,6.637065355182553e-06
2202,Nominal,within_reference,0.446767330,465.932845,124.826127,39007.222268066405,5166.620027999878,9588.913179931642,2,6.637065355182553e-06
2203,Nominal,within_reference,0.117305458,238.749094,-102.357625,37856.31768859863,4019.1634786224367,7297.23981124878,6,1.9911196065547657e-05
2204,Nominal,within_reference,0.181958959,297.350959,-43.755759,39002.322342529296,4016.508761367798,8445.138665771485,0,0.0
2205,Nominal,within_reference,0.143244296,263.828247,-77.278471,37854.44919311524,4025.51884513855,9591.13534225464,4,1.3274130710365105e-05
2206,Nominal,within_reference,0.111111112,232.360001,-108.746717,37866.12108520508,6319.385568695068,9584.789725952149,0,0.0
2207,Nominal,within_reference,0.113433994,234.776290,-106.330428,37867.98603515625,6313.029758987427,7290.89419494629,6,1.9911196065547657e-05
2208,Nominal,within_reference,0.159504458,278.399875,-62.706843,41298.0650958252,3998.4890370178223,6153.143540039063,2,6.637065355182553e-06
2209,Nominal,within_reference,0.117692605,239.142745,-101.963973,43591.939353637696,3986.8251223754887,6155.044388504029,2,6.637065355182553e-06
2210,Nominal,within_reference,0.171893150,289.009359,-52.097359,43603.607700195316,6280.691402740479,6148.69832901001,6,1.9911196065547657e-05
2211,Nominal,within_reference,0.133178473,254.389767,-86.716951,41309.733442382814,6292.355760574341,6146.797480545044,1,3.3185326775912764e-06
2212,Nominal,overly_thin,0.088269457,207.103697,-134.003022,40150.191946411134,4007.4991207885746,7299.141102905274,22,7.300771890700808e-05
2213,Nominal,within_reference,0.097173832,217.298780,-123.807938,40161.860292968755,6301.365401153565,7292.794600219727,32,0.00010619304568292084
2214,Nominal,overly_thin,0.087882310,206.649022,-134.457696,40159.99534301758,6307.720767669678,9586.690131225587,24,7.964478426219063e-05
2215,Nominal,overly_thin,0.075106464,191.038668,-150.068050,40148.32345092774,4013.8544873046876,9593.036633911133,22,7.300771890700808e-05
2216,Nominal,overly_thin,0.059620596,170.208318,-170.898400,44737.94400756836,3984.17040512085,7302.942799835206,23,7.632625158459936e-05
2217,Nominal,overly_thin,0.079752229,196.858439,-144.248279,44749.61235412598,6278.037128677369,7296.596297149658,19,6.305212087423425e-05
2218,Nominal,overly_thin,0.079752229,196.858439,-144.248279,44736.071966552736,3990.5262148284914,9596.837444458008,20,6.637065355182552e-05
2219,Nominal,overly_thin,0.054974835,163.442347,-177.664371,44747.74385864258,6284.39293838501,9590.491828155518,27,8.960038229496445e-05
2220,Nominal,within_reference,0.102981031,223.697556,-117.409162,41291.29667480469,2854.733801689148,7303.264556884766,9,2.9866794098321488e-05
2221,Nominal,within_reference,0.367789388,422.748640,81.641922,43585.17093261719,2843.06966545105,7305.164962158204,3,9.955598032773829e-06
2222,Nominal,within_reference,0.367015094,422.303407,81.196689,41289.424633789065,2861.0893898010254,9597.160087890625,2,6.637065355182553e-06
2223,Nominal,overly_thin,0.079752229,196.858439,-144.248279,43583.29889160157,2849.4250319671632,9599.060493164063,20,6.637065355182552e-05
2224,Nominal,within_reference,0.093689509,213.367419,-127.739299,41301.09652587891,5154.955670166016,9590.813585205078,18,5.9733588196642975e-05
2225,Nominal,within_reference,0.396438241,438.904863,97.798145,41302.96502136231,5148.600303649902,7296.918054199219,1,3.3185326775912764e-06
2226,Nominal,within_reference,0.179248929,295.128335,-45.978384,41307.86494689942,6298.711570281983,8440.692568359376,2,6.637065355182553e-06
2227,Nominal,within_reference,0.121951222,243.430898,-97.675820,41296.1966003418,4004.8448467254643,8447.039071044923,0,0.0
2228,Nominal,overly_thin,0.065040648,177.776787,-163.329932,43596.84282470703,5136.935945816041,7298.819345855713,42,0.0001393783724588336
2229,Nominal,within_reference,0.109175377,230.327064,-110.779654,43601.74275024414,6287.04721244812,8442.59386001587,3,9.955598032773829e-06
2230,Nominal,within_reference,0.440572977,462.691531,121.584813,43594.97078369141,5143.291755523682,9592.713990478516,4,1.3274130710365105e-05
2231,Nominal,within_reference,0.114208288,235.576212,-105.530506,42444.069749755865,3995.834762954712,7301.041508178711,0,0.0
2232,Nominal,within_reference,0.177313209,293.530454,-47.576264,43590.0708581543,3993.1804888916017,8448.939476318359,2,6.637065355182553e-06
2233,Nominal,within_reference,0.103368178,224.117646,-116.989072,42442.197708740234,4002.1905726623536,9594.937039184571,0,0.0
2234,Nominal,within_reference,0.123112656,244.587340,-96.519379,42453.86960083008,6296.056853027344,9588.590536499025,6,1.9911196065547657e-05
2235,Nominal,within_reference,0.121176928,242.656870,-98.449848,42455.73809631348,6289.7014865112305,7294.695891876221,6,1.9911196065547657e-05
2236,Nominal,within_reference,0.240418121,341.795407,0.688688,4619.411447982789,8772.849550323486,6110.038288803101,0,0.0
2237,Nominal,within_reference,0.226867989,332.023813,-9.082905,6913.285705795289,8761.185635681153,6111.939137268067,0,0.0
2238,Nominal,within_reference,0.228803724,333.437290,-7.669429,6924.955381927491,11055.051916046143,6105.593077774049,0,0.0
2239,Nominal,within_reference,0.257065415,353.430845,12.324126,4631.080680923462,11066.715830688478,6103.692229309082,0,0.0
2240,Nominal,within_reference,0.203252032,314.267934,-26.838784,3471.5398497390747,8781.859634094239,7256.035408477784,0,0.0
2241,Nominal,within_reference,0.224157959,330.034776,-11.071942,3483.2093042755127,11075.726800842285,7249.689348983765,0,0.0
2242,Nominal,within_reference,0.193186224,306.387257,-34.719461,3481.3408087921143,11082.0821673584,9543.585323181152,0,0.0
2243,Nominal,within_reference,0.225706547,331.172832,-9.933887,3469.6711326599125,8788.215000610353,9549.930053100587,0,0.0
2244,Nominal,within_reference,0.495547801,490.710555,149.603836,4612.642583770752,7629.09365020752,7260.158862457276,0,0.0
2245,Nominal,within_reference,0.228803724,333.437290,-7.669429,6906.516841583252,7617.429735565186,7262.059710922242,0,0.0
2246,Nominal,within_reference,0.321718931,395.385676,54.278957,4610.774088287354,7635.44990310669,9554.053507080078,0,0.0
2247,Nominal,within_reference,0.412311256,447.605298,106.498579,6904.648346099854,7623.785988464356,9555.954798736573,0,0.0
2248,Nominal,within_reference,0.356562138,416.246155,75.139437,4622.443321228027,9929.316183471681,9547.708777160646,0,0.0
2249,Nominal,within_reference,0.257452577,353.696893,12.590174,4624.311816711426,9922.960816955567,7253.812802963257,0,0.0
2250,Nominal,within_reference,0.212930694,321.663481,-19.443237,4629.212185440064,11073.07119720459,8397.587760314942,0,0.0
2251,Missing_Intentional,overly_thin,0.013550135,81.143631,-259.963087,4617.54295249939,8779.205803222656,8403.933376617431,0,0.0
2252,Nominal,within_reference,0.403406888,442.745624,101.638906,6918.186074523926,9911.296015930177,7255.713651428223,0,0.0
2253,Nominal,within_reference,0.206736356,316.950215,-24.156503,6923.086886444092,11061.407282562257,8399.48816558838,0,0.0
2254,Nominal,within_reference,0.257839710,353.962720,12.856002,6916.317579040528,9917.652268829346,9549.609182434082,0,0.0
2255,Nominal,within_reference,0.301974446,383.060807,41.954088,5765.414329147339,8770.194833068848,7257.936256942749,0,0.0
2256,Nominal,within_reference,0.202477738,313.668757,-27.437961,6911.41721031189,8767.541002197266,8405.834668273927,0,0.0
2257,Nominal,within_reference,0.303910196,384.286615,43.179897,5763.54583366394,8776.551085968018,9551.832231140137,0,0.0
2258,Nominal,within_reference,0.322493225,395.861185,54.754467,5775.215509796143,11070.41736633301,9545.48572845459,0,0.0
