strut_id,classification,screening_status,ct_material_occupancy,thickness_proxy_um,distance_from_nominal_median_um,centroid_x_um,centroid_y_um,centroid_z_um,excess_voxels,excess_fraction_of_mask
855,Nominal,overly_thick,1.000000000,697.080000,355.973282,41383.48760375977,20042.84403930664,1520.9307263565065,396,0.0013141389403261454
860,Missing_Unintentional,overly_thin,0.012001549,76.366216,-264.740502,44811.69462341309,17734.65824066162,2677.0758240509035,21,6.96891862294168e-05
861,Nominal,overly_thin,0.061556328,172.949366,-168.157352,44823.36296997071,20028.523634643556,2670.729764556885,41,0.00013605983978124233
862,Missing_Unintentional,overly_thin,0.007355788,59.785686,-281.321032,44809.82612792969,17741.013607177734,4970.9709118652345,21,6.96891862294168e-05
863,Missing_Unintentional,overly_thin,0.003097174,38.794076,-302.312643,44821.498020019535,20034.880773925783,4964.625295562744,26,8.628184961737318e-05
867,Missing_Unintentional,overly_thin,0.017034456,90.980173,-250.126545,43657.05305297852,16599.912424316408,4973.19396057129,46,0.00015265250316919872
868,Nominal,overly_thin,0.051103368,157.582282,-183.524436,41374.850687255865,18905.444392089845,4964.947052612305,35,0.00011614864371569467
869,Nominal,overly_thick,0.635694921,555.785220,214.678502,41376.71563720703,18899.087252807618,2671.0515216064455,102,0.00033849033311431016
871,Nominal,overly_thin,0.082849398,200.644520,-140.462199,41369.950761718756,17755.33223907471,3821.17209526062,20,6.637065355182552e-05
873,Nominal,overly_thin,0.051490515,158.178059,-182.928659,43675.49336608887,20037.534604797365,3816.7268842315675,19,6.305212087423425e-05
877,Nominal,overly_thin,0.070847854,185.543597,-155.563121,42515.95187011719,17752.678408203126,4969.070506591797,25,8.296331693978191e-05
880,Nominal,overly_thick,0.915602028,667.015607,325.908888,4693.165166168214,22523.33738586426,1484.1713130187989,282,0.0009358262150807398
881,Nominal,overly_thick,1.000000000,697.080000,355.973282,6987.039423980713,22511.672584838867,1486.0721614837648,361,0.0011979902966104507
882,Nominal,overly_thick,0.999225736,696.810086,355.703367,6998.708656921387,24805.539751586915,1479.7261019897462,323,0.0010718860548619821
883,Nominal,overly_thick,0.977158368,689.072789,347.966071,4704.834399108887,24817.204552612307,1477.8252535247805,292,0.0009690115418566526
896,Nominal,overly_thick,0.626016259,551.537986,210.431268,6991.940235900879,23661.782965087892,2629.8468972396854,20,6.637065355182552e-05
904,Nominal,overly_thick,1.000000000,697.080000,355.973282,9280.91456817627,22500.009556579593,1487.9730099487306,375,0.0012444497540967285
905,Nominal,overly_thick,1.000000000,697.080000,355.973282,11574.78882598877,22488.3447555542,1489.8738584136963,406,0.0013473242671020581
906,Nominal,overly_thick,1.000000000,697.080000,355.973282,11586.458058929444,24782.21192230225,1483.527798919678,381,0.0012643609501622763
907,Nominal,overly_thick,1.000000000,697.080000,355.973282,9292.582914733886,24793.874950561523,1481.626950454712,382,0.0012676794828398676
912,Nominal,overly_thick,0.838172674,638.189084,297.082366,9274.145260772706,21356.25454284668,2638.0938051986695,47,0.00015597103584678997
913,Nominal,overly_thick,0.653116524,563.349559,222.242840,11568.019518585206,21344.58974182129,2639.9946536636353,72,0.0002389343527865719
920,Nominal,overly_thick,0.802168012,624.331565,283.224846,11579.68875152588,23638.456908569337,2633.648594169617,58,0.000192474895300294
928,Nominal,overly_thick,1.000000000,697.080000,355.973282,13868.66308380127,22476.67995452881,1491.7747068786623,408,0.0013539613324572407
929,Nominal,overly_thick,1.000000000,697.080000,355.973282,16162.53734161377,22465.01692626953,1493.675555343628,382,0.0012676794828398676
930,Nominal,overly_thick,1.000000000,697.080000,355.973282,16174.207460937501,24758.882320251465,1487.3294958496094,385,0.0012776350808726413
931,Nominal,overly_thick,1.000000000,697.080000,355.973282,13880.332316741944,24770.547121276857,1485.4286473846437,390,0.0012942277442605978
936,Nominal,overly_thick,0.817653894,630.329129,289.222411,13861.894662780762,21332.9249407959,2641.895502128601,84,0.0002787567449176672
937,Nominal,overly_thick,0.627951980,552.390040,211.283322,16155.768920593262,21321.260139770508,2643.7963505935672,129,0.00042809071540927463
941,Nominal,overly_thick,0.651180804,562.514106,221.407387,13873.563009338379,23626.792107543948,2635.5494426345826,80,0.0002654826142073021
944,Nominal,overly_thick,0.764227629,609.388129,268.281411,16167.437267150879,23615.127306518556,2637.4502910995484,93,0.0003086235390159887
946,Missing_Intentional,overly_thin,0.007742934,61.338819,-279.767899,16165.568771667482,23621.48267303467,4931.345600509644,0,0.0
947,Nominal,overly_thick,0.661246598,566.845036,225.738318,15014.665964965821,22474.02612365723,2639.672896614075,92,0.00030530500633839744
951,Nominal,overly_thick,0.632984877,554.599265,213.492546,15026.334311523438,24767.893290405274,2633.326837120056,81,0.0002688011468848934
952,Nominal,overly_thick,1.000000000,697.080000,355.973282,18456.413372192383,22453.352125244142,1495.5764038085938,382,0.0012676794828398676
953,Nominal,overly_thick,1.000000000,697.080000,355.973282,20750.287630004885,22441.68732421875,1497.4772522735598,391,0.001297546276938189
954,Nominal,overly_thick,1.000000000,697.080000,355.973282,20761.9559765625,24735.5544909668,1491.1311927795412,389,0.0012909092115830066
955,Nominal,overly_thick,1.000000000,697.080000,355.973282,18468.08171875,24747.219291992187,1489.2303443145752,369,0.001224538558031181
956,Nominal,overly_thick,0.700735569,583.525318,242.418600,17308.54022277832,22462.361322631838,2641.5737450790407,114,0.0003783127252454055
957,Nominal,overly_thick,0.647309303,560.839440,219.732722,17320.208569335937,24756.228489379886,2635.2276855850223,106,0.0003517644638246753
960,Nominal,overly_thick,0.807588100,626.437255,285.330537,18449.643178405764,21309.59533874512,2645.6969774627687,127,0.00042145365005409206
961,Nominal,overly_thick,0.806039512,625.836356,284.729637,20743.517436218262,21297.93231048584,2647.5978259277344,127,0.00042145365005409206
965,Nominal,overly_thick,0.730545878,595.808054,254.701336,18461.31329772949,23603.462505493164,2639.351139564514,129,0.00042809071540927463
968,Nominal,overly_thick,0.776616335,614.307593,273.200874,20755.187555541994,23591.797704467775,2641.2519880294803,134,0.000444683378797231
971,Nominal,overly_thick,0.700348437,583.364107,242.257389,19602.41448059082,22450.696521606445,2643.474371948242,129,0.00042809071540927463
975,Nominal,overly_thick,0.694541216,580.940473,239.833755,19614.084599914553,24744.563688354494,2637.128534049988,112,0.00037167565989022294
976,Nominal,overly_thick,1.000000000,697.080000,355.973282,23044.161887817383,22430.024295959473,1499.3781007385255,386,0.0012809536135502326
977,Nominal,overly_thick,1.000000000,697.080000,355.973282,25338.036145629885,22418.359494934084,1501.2789492034913,368,0.0012212200253535897
978,Nominal,overly_thick,1.000000000,697.080000,355.973282,25349.704492187502,24712.22666168213,1494.9328897094726,389,0.0012909092115830066
979,Nominal,overly_thick,1.000000000,697.080000,355.973282,23055.830234375,24723.889689941407,1493.032041244507,393,0.0013041833422933716
980,Nominal,overly_thick,0.752613246,604.739799,263.633081,21896.28873840332,22439.033493347168,2645.375442008972,136,0.0004513204441524136
981,Nominal,overly_thick,0.675958216,573.116020,232.009302,21907.95885772705,24732.898887329102,2639.029382514954,112,0.00037167565989022294
984,Nominal,overly_thick,0.696864128,581.911148,240.804430,23037.391694030764,21286.269282226564,2649.4986743927,158,0.0005243281630594217
985,Nominal,overly_thick,0.864498615,648.133954,307.027236,25331.265951843263,21274.60448120117,2651.3995228576664,159,0.0005276466957370129
989,Nominal,overly_thick,0.729771554,595.492215,254.385497,23049.061813354492,23580.134676208498,2643.152836494446,129,0.00042809071540927463
992,Nominal,overly_thick,0.783197820,616.905096,275.798377,25342.936071166994,23568.47164794922,2645.053684959412,136,0.0004513204441524136
995,Nominal,overly_thick,0.727835834,594.701918,253.595200,24190.162996215822,22427.370465087894,2647.276068878174,150,0.0004977799016386914
999,Nominal,overly_thick,0.708091378,586.580033,245.473315,24201.833115539554,24721.235859069824,2640.9302309799195,122,0.0004048609866661357
1000,Nominal,overly_thick,1.000000000,697.080000,355.973282,27631.910403442384,22406.694693908692,1503.179686870575,377,0.001251086819451911
1001,Nominal,overly_thick,1.000000000,697.080000,355.973282,29925.784661254886,22395.031665649414,1505.0805353355408,397,0.0013174574730037366
1002,Nominal,overly_thick,1.000000000,697.080000,355.973282,29937.453007812503,24688.89705963135,1498.7345866394044,407,0.0013506427997796494
1003,Nominal,overly_thick,1.000000000,697.080000,355.973282,27643.57875,24700.56186065674,1496.8337381744386,382,0.0012676794828398676
1004,Nominal,overly_thick,0.708478510,586.740361,245.633642,26484.03725402832,22415.7056640625,2649.177138938904,163,0.000540920826447378
1005,Nominal,overly_thick,0.712349951,588.341281,247.234563,26495.709146118166,24709.57283081055,2642.8310794448853,129,0.00042809071540927463
1008,Nominal,overly_thick,0.740611672,599.898670,258.791951,27625.141982421876,21262.939680175783,2653.300371322632,185,0.0006139285453543861
1009,Nominal,overly_thick,0.927603543,671.372923,330.266205,29919.016240234378,21251.27487915039,2655.201219787598,157,0.0005210096303818304
1013,Nominal,overly_thick,0.902438998,662.203619,321.096901,27636.810328979493,23556.806846923828,2646.9545334243776,137,0.00045463897683000484
1016,Nominal,overly_thick,0.660085201,566.347021,225.240303,29930.684586791995,23545.14204589844,2648.8553818893433,171,0.0005674690878681082
1019,Nominal,overly_thick,0.692605495,580.130353,239.023635,28777.913284606937,22404.04086303711,2651.0777658081056,153,0.0005077354996714653
1023,Nominal,overly_thick,0.629500568,553.070744,211.964025,28789.583403930665,24697.908029785158,2644.731927909851,128,0.0004247721827316834
1024,Nominal,overly_thick,1.000000000,697.080000,355.973282,32219.658919067384,22383.366864624026,1506.9813838005066,398,0.0013207760056813279
1025,Nominal,overly_thick,1.000000000,697.080000,355.973282,34513.533176879886,22371.702063598634,1508.8822322654726,382,0.0012676794828398676
1026,Nominal,overly_thick,1.000000000,697.080000,355.973282,34525.2015234375,24665.569230346682,1502.536283569336,398,0.0013207760056813279
1027,Nominal,overly_thick,1.000000000,697.080000,355.973282,32231.327265625,24677.23403137207,1500.6354351043701,411,0.0013639169304900146
1028,Nominal,overly_thick,0.704607069,585.135060,244.028341,31071.78931518555,22392.37606201172,2652.9788358688356,146,0.0004845057709283263
1029,Nominal,overly_thick,0.644986451,559.832257,218.725538,31083.457661743167,24686.243228759766,2646.6327763748172,132,0.00043804631344204845
1032,Nominal,overly_thick,0.677893937,573.936040,232.829322,32212.890498046876,21239.610078125002,2657.1020682525636,199,0.0006603880028406639
1033,Nominal,overly_thick,0.857142866,645.370678,304.263960,34506.764755859374,21227.947049865725,2659.0029167175294,170,0.000564150555190517
1037,Nominal,overly_thick,0.823073924,632.414828,291.308109,32224.56239013672,23533.477244873047,2650.756230354309,135,0.0004480019114748223
1040,Nominal,overly_thick,0.620209038,548.973863,207.867145,34518.436647949224,23521.81244384766,2652.656857223511,189,0.0006272026760647513
1043,Nominal,overly_thick,0.715834320,589.778424,248.671706,33365.66357299805,22380.71126098633,2654.879462738037,157,0.0005210096303818304
1047,Nominal,overly_thick,0.620983362,549.316450,208.209732,33377.33191955567,24674.578427734377,2648.533624839783,141,0.0004679131075403699
1048,Nominal,overly_thick,1.000000000,697.080000,355.973282,36807.40743469239,22360.039035339356,1510.7830807304383,396,0.0013141389403261454
1049,Nominal,overly_thick,1.000000000,697.080000,355.973282,39101.28523803711,22348.374234313967,1512.683929195404,396,0.0013141389403261454
1050,Nominal,overly_thick,1.000000000,697.080000,355.973282,39112.9500390625,24642.2396282959,1506.3379804992676,382,0.0012676794828398676
1051,Nominal,overly_thick,1.000000000,697.080000,355.973282,36819.07578125,24653.90442932129,1504.4371320343018,394,0.0013075018749709628
1053,Nominal,overly_thick,0.632984877,554.599265,213.492546,35671.20617736816,24662.913626708985,2650.4342517089844,152,0.000504416966993874
1057,Nominal,overly_thick,0.684862554,576.878473,235.771755,39094.51327148438,21204.619220581055,2662.804613647461,121,0.0004015424539885444
1059,Nominal,overly_thin,0.070073560,184.526912,-156.579807,39092.648321533205,21210.97458709717,4956.70014465332,48,0.00015928956852438126
1060,Nominal,overly_thin,0.080139376,197.335673,-143.771045,36810.438864746095,23516.504782104494,4948.453236694336,38,0.0001261042417484685
1061,Nominal,overly_thick,0.799845159,623.426965,282.320247,36812.31090576172,23510.14941558838,2654.5577056884767,139,0.0004612760421851874
1069,Nominal,overly_thin,0.080139376,197.335673,-143.771045,37951.54359313965,22363.738798217775,4952.576690673828,27,8.960038229496445e-05
1072,Nominal,overly_thick,1.000000000,697.080000,355.973282,41395.15949584961,22336.709433288575,1514.58477766037,386,0.0012809536135502326
1073,Nominal,overly_thick,0.999612868,696.945056,355.838338,43689.033753662115,22325.046405029298,1516.4856261253358,366,0.001214582959998407
1074,Nominal,overly_thick,1.000000000,697.080000,355.973282,43700.6985546875,24618.91179901123,1510.1395666313172,381,0.0012643609501622763
1075,Nominal,overly_thick,1.000000000,697.080000,355.973282,41406.824296875006,24630.57482727051,1508.2388289642336,383,0.0012709980155174588
1078,Nominal,overly_thin,0.066202089,179.357057,-161.749661,40257.086197509765,24645.94116394043,4948.131479644776,22,7.300771890700808e-05
1080,Missing_Unintentional,overly_thin,0.010065814,69.937014,-271.169705,44835.03486206055,22322.390801391604,2664.3837050628663,24,7.964478426219063e-05
1082,Nominal,overly_thin,0.057297714,166.859628,-174.247091,44833.16636657715,22328.74794067383,4958.278792877198,25,8.296331693978191e-05
1083,Missing_Unintentional,overly_thin,0.010840109,72.577071,-268.529647,44844.83471313477,24622.61333465576,4951.933176574707,24,7.964478426219063e-05
1087,Missing_Unintentional,overly_thin,0.014324429,83.429814,-257.676904,43680.39683715821,21187.6467578125,4960.501841583252,32,0.00010619304568292084
1088,Nominal,overly_thin,0.018583043,95.025690,-246.081028,41398.1873803711,23493.175180053713,4952.254933624268,26,8.628184961737318e-05
1089,Nominal,overly_thick,0.672861040,571.801531,230.694812,41400.05942138672,23486.82158630371,2658.3594026184082,88,0.0002920308756280323
1091,Nominal,overly_thin,0.082462251,200.175175,-140.931544,41393.28745483399,22343.064799804688,3808.4799762725834,19,6.305212087423425e-05
1093,Nominal,overly_thin,0.045296166,148.358811,-192.747907,43698.833604736334,24625.267165527344,3804.035208435059,21,6.96891862294168e-05
1097,Nominal,overly_thin,0.056136277,165.159829,-175.946889,42539.292108764654,22340.410968933105,4956.37838760376,25,8.296331693978191e-05
1100,Nominal,overly_thick,0.928764999,671.793106,330.686388,4716.503632049561,27111.06994659424,1471.479304828644,295,0.0009789671398894265
1101,Nominal,overly_thick,1.000000000,697.080000,355.973282,7010.378333053589,27099.406918334964,1473.3801532936097,345,0.0011448937737689902
1102,Nominal,overly_thick,1.000000000,697.080000,355.973282,7022.048009185792,29393.27408508301,1467.0340937995911,305,0.0010121524666653393
1103,Nominal,overly_thick,0.987611294,692.748583,351.641865,4728.173308181763,29404.935340576172,1465.1333561325075,289,0.0009590559438238789
1116,Nominal,overly_thick,0.638017833,556.799750,215.693032,7015.278701782227,28249.517298583985,2617.154778251648,23,7.632625158459936e-05
1124,Nominal,overly_thick,1.000000000,697.080000,355.973282,9304.253034057618,27087.74211730957,1475.2810017585755,362,0.001201308829288042
1125,Nominal,overly_thick,1.000000000,697.080000,355.973282,11598.127291870118,27076.07731628418,1477.1817394256593,380,0.001261042417484685
1126,Nominal,overly_thick,1.000000000,697.080000,355.973282,11609.797411193847,29369.944483032228,1470.8357907295228,386,0.0012809536135502326
1127,Nominal,overly_thick,1.000000000,697.080000,355.973282,9315.923153381349,29381.60928405762,1468.9349422645569,383,0.0012709980155174588
1132,Nominal,overly_thick,0.770809114,612.006512,270.899793,9297.483726654053,25943.98533081055,2625.4016862106323,31,0.00010287451300532956
1140,Nominal,overly_thick,0.718157172,590.734552,249.627834,11603.028103790284,28226.187696533205,2620.9564751815797,53,0.00017588223191233765
1148,Nominal,overly_thick,1.000000000,697.080000,355.973282,13892.002436065675,27064.41251525879,1479.082587890625,383,0.0012709980155174588
1149,Nominal,overly_thick,1.000000000,697.080000,355.973282,16185.875807495118,27052.7477142334,1480.9834363555908,393,0.0013041833422933716
1150,Nominal,overly_thick,1.000000000,697.080000,355.973282,16197.545926818848,29346.614880981448,1474.6374876594543,395,0.001310820407648554
1151,Nominal,overly_thick,1.000000000,697.080000,355.973282,13903.671669006348,29358.279682006836,1472.7366391944886,382,0.0012676794828398676
1156,Nominal,overly_thick,0.747967482,602.870428,261.763709,13885.23312866211,25920.659274291993,2629.2033831405643,83,0.0002754382122400759
1157,Nominal,overly_thick,0.690282643,579.156719,238.050001,16179.10738647461,25908.994473266604,2631.10423160553,107,0.00035508299650226655
1161,Nominal,overly_thick,0.627177715,552.049387,210.942669,13896.903247985842,28214.522895507813,2622.8573236465454,70,0.00023229728743138933
1164,Nominal,overly_thick,0.730158746,595.650168,254.543449,16190.77750579834,28202.859867248535,2624.758172111511,69,0.00022897875475379805
1172,Nominal,overly_thick,1.000000000,697.080000,355.973282,18479.750065307617,27041.08468597412,1482.8842848205568,376,0.0012477682867743198
1173,Nominal,overly_thick,1.000000000,697.080000,355.973282,20773.62432312012,27029.421657714844,1484.7851332855225,389,0.0012909092115830066
1174,Nominal,overly_thick,1.000000000,697.080000,355.973282,20785.29621520996,29323.288824462892,1478.439184589386,376,0.0012477682867743198
1175,Nominal,overly_thick,1.000000000,697.080000,355.973282,18491.420184631348,29334.950079956056,1476.5383361244203,386,0.0012809536135502326
1176,Nominal,overly_thick,0.637630641,556.630773,215.524054,17331.880461425782,27050.09565612793,2628.8816260910035,90,0.00029866794098321487
1181,Nominal,overly_thick,0.757646143,606.758447,265.651729,20766.85590209961,25885.66487121582,2634.9059285354615,93,0.0003086235390159887
1185,Nominal,overly_thick,0.728610158,595.018177,253.911459,18484.65176361084,28191.19683898926,2626.6590205764774,78,0.0002588455488521195
1188,Nominal,overly_thick,0.727835834,594.701918,253.595200,20778.526021423342,28179.53203796387,2628.559869041443,85,0.0002820752775952585
1191,Nominal,overly_thick,0.642663598,558.823258,217.716540,19625.75471923828,27038.430855102542,2630.782474555969,85,0.0002820752775952585
1196,Nominal,overly_thick,1.000000000,697.080000,355.973282,23067.498580932617,27017.756856689455,1486.6859817504883,397,0.0013174574730037366
1197,Nominal,overly_thick,1.000000000,697.080000,355.973282,25361.374611511234,27006.092055664063,1488.5868302154543,392,0.0013008648096157803
1198,Nominal,overly_thick,1.000000000,697.080000,355.973282,25373.04473083496,29299.95922241211,1482.2407707214356,396,0.0013141389403261454
1199,Nominal,overly_thick,1.000000000,697.080000,355.973282,23079.170473022463,29311.6240234375,1480.33992225647,383,0.0012709980155174588
1200,Nominal,overly_thick,0.650406480,562.179561,221.072843,21919.628977050783,27026.76605407715,2632.6833230209354,85,0.0002820752775952585
1201,Nominal,overly_thick,0.626790583,551.878981,210.772263,21931.2973236084,29320.6332208252,2626.3372635269166,89,0.00029534940830562356
1204,Nominal,overly_thick,0.759581864,607.533060,266.426342,23060.73015991211,25874.000070190432,2636.8067770004272,110,0.0003650385945350404
1205,Nominal,overly_thick,0.814169586,628.984669,287.877951,25354.60441772461,25862.337041931154,2638.7076254653934,118,0.0003915868559557706
1209,Nominal,overly_thick,0.739450276,599.428117,258.321399,23072.40027923584,28167.867236938477,2630.460717506409,114,0.0003783127252454055
1212,Nominal,overly_thick,0.615950465,547.085893,205.979175,25366.274537048343,28156.20243591309,2632.3615659713746,94,0.00031194207169357995
1215,Nominal,overly_thick,0.684475422,576.715404,235.608686,24213.50323486328,27015.10125305176,2634.584171485901,88,0.0002920308756280323
1220,Nominal,overly_thick,1.000000000,697.080000,355.973282,27655.248869323732,26994.427254638675,1490.48767868042,382,0.0012676794828398676
1221,Nominal,overly_thick,1.000000000,697.080000,355.973282,29949.124899902345,26982.762453613283,1492.3885271453858,381,0.0012643609501622763
1222,Nominal,overly_thick,1.000000000,697.080000,355.973282,29960.79324645996,29276.62962036133,1486.0424676513674,382,0.0012676794828398676
1223,Nominal,overly_thick,1.000000000,697.080000,355.973282,27666.918988647463,29288.29442138672,1484.1416191864014,371,0.0012311756233863635
1224,Nominal,overly_thick,0.660859466,566.679080,225.572361,26507.377492675783,27003.43822479248,2636.485019950867,103,0.0003418088657919015
1225,Nominal,overly_thick,0.658536613,565.682294,224.575576,26519.0458392334,29297.303618774415,2630.1389604568485,79,0.00026216408152971083
1228,Nominal,overly_thick,0.670150995,570.648863,229.542144,27648.480448303224,25850.674013671876,2640.608473930359,163,0.000540920826447378
1229,Nominal,overly_thick,0.864885807,648.279081,307.172363,29942.35293334961,25839.009212646484,2642.509322395325,113,0.0003749941925678142
1233,Nominal,overly_thick,0.819202483,630.925750,289.819031,27660.14879486084,28144.537634887696,2634.2624144363404,107,0.00035508299650226655
1239,Nominal,overly_thick,0.645760715,560.168177,219.061459,28801.25175048828,26991.773423767092,2638.3858684158326,120,0.00039822392131095316
1244,Nominal,overly_thick,1.000000000,697.080000,355.973282,32242.999157714847,26971.099425354005,1494.2893756103517,383,0.0012709980155174588
1245,Nominal,overly_thick,1.000000000,697.080000,355.973282,34536.87341552735,26959.436397094727,1496.1902240753175,383,0.0012709980155174588
1246,Nominal,overly_thick,1.000000000,697.080000,355.973282,34548.54176208496,29253.303563842775,1489.8441645812989,389,0.0012909092115830066
1247,Nominal,overly_thick,1.000000000,697.080000,355.973282,32254.667504272464,29264.96481933594,1487.943316116333,388,0.001287590678905415
1253,Nominal,overly_thick,0.807588100,626.437255,285.330537,34530.10144897461,25815.679610595704,2646.3110193252564,113,0.0003749941925678142
1257,Nominal,overly_thick,0.839721262,638.778364,297.671645,32247.899083251956,28121.21157836914,2638.0641113662723,106,0.0003517644638246753
1263,Nominal,overly_thick,0.666279495,568.998140,227.891421,33389.00026611328,26968.445594482422,2642.187565345764,130,0.0004314092480868659
1268,Nominal,overly_thick,1.000000000,697.080000,355.973282,36830.74767333984,26947.77159606934,1498.0910725402832,373,0.001237812688741546
1269,Nominal,overly_thick,1.000000000,697.080000,355.973282,39124.621931152345,26936.106795043946,1499.9919210052492,385,0.0012776350808726413
1270,Nominal,overly_thick,1.000000000,697.080000,355.973282,39136.290277709966,29229.973961791995,1493.6458615112306,388,0.001287590678905415
1271,Nominal,overly_thick,1.000000000,697.080000,355.973282,36842.416019897464,29241.638762817383,1491.7450130462648,393,0.0013041833422933716
1277,Nominal,overly_thick,0.762291908,608.615877,267.509158,39117.84996459961,25792.350008544923,2650.112716255188,108,0.0003584015291798578
1279,Nominal,overly_thin,0.051490515,158.178059,-182.928659,39115.98501464844,25798.70714782715,4944.008025665284,40,0.00013274130710365104
1280,Nominal,overly_thin,0.089818038,208.912490,-132.194229,36833.77555786133,28104.239115600587,4935.761117706299,35,0.00011614864371569467
1281,Nominal,overly_thick,0.753387511,605.050788,263.944070,36835.64759887695,28097.88197631836,2641.865808296204,107,0.00035508299650226655
1292,Nominal,overly_thick,1.000000000,697.080000,355.973282,41418.49618896485,26924.441994018558,1501.892769470215,403,0.0013373686690692844
1293,Nominal,overly_thick,1.000000000,697.080000,355.973282,43712.37044677735,26912.777192993166,1503.7936179351807,376,0.0012477682867743198
1294,Nominal,overly_thick,1.000000000,697.080000,355.973282,43724.04233886719,29206.644359741214,1497.4475584411623,383,0.0012709980155174588
1295,Nominal,overly_thick,1.000000000,697.080000,355.973282,41430.16808105469,29218.309160766603,1495.5467099761963,406,0.0013473242671020581
1298,Missing_Unintentional,overly_thin,0.036391791,132.979390,-208.127328,40280.42643615723,29233.675497436525,4935.439360656738,23,7.632625158459936e-05
1300,Missing_Unintentional,overly_thin,0.007355788,59.785686,-281.321032,44858.371555175785,26910.125134887698,2651.6918076705933,22,7.300771890700808e-05
1303,Missing_Unintentional,overly_thin,0.006581495,56.551599,-284.555120,44868.17495178223,29210.345895385744,4939.241057586671,26,8.628184961737318e-05
1307,Missing_Unintentional,overly_thin,0.032520324,125.707171,-215.399547,43703.73353027344,25775.37754577637,4947.809722595215,32,0.00010619304568292084
1308,Missing_Unintentional,overly_thin,0.016647309,89.940365,-251.166354,41421.53116455078,28080.909513549806,4939.5628146362305,50,0.00016592663387956383
1310,Expected_Missing_But_Material_Present,overly_thin,0.069299266,183.504593,-157.602125,41428.296040039066,29224.66630004883,3789.442240982056,4,1.3274130710365105e-05
1311,Nominal,overly_thin,0.082462251,200.175175,-140.931544,41416.627693481445,26930.79913330078,3795.7883004760743,20,6.637065355182552e-05
1313,Nominal,overly_thin,0.049554780,155.176302,-185.930416,43722.17029785157,29213.001499023438,3791.3430894470216,23,7.632625158459936e-05
1317,Nominal,overly_thin,0.066589236,179.880729,-161.225989,42562.63234741211,26928.143529663088,4943.686268615723,19,6.305212087423425e-05
1320,Nominal,overly_thick,0.922957778,669.689577,328.582859,4739.842984313965,31698.80250732422,1458.787296638489,284,0.0009424632804359225
1321,Nominal,overly_thick,1.000000000,697.080000,355.973282,7033.717242126465,31687.13770629883,1460.6881451034546,309,0.0010254265973757043
1322,Nominal,overly_thick,1.000000000,697.080000,355.973282,7045.386475067139,33981.00487304688,1454.342085609436,313,0.0010387007280860696
1323,Nominal,overly_thick,0.993031383,694.646912,353.540194,4751.512217254639,33992.66967407227,1452.4412371444703,291,0.0009656930091790614
1324,Nominal,overly_thin,0.068912119,182.991292,-158.115426,3591.9711644744875,31707.81525024414,2604.7846379089356,18,5.9733588196642975e-05
1344,Nominal,overly_thick,1.000000000,697.080000,355.973282,9327.591499938966,31675.476450805665,1462.5889935684204,365,0.0012112644273208158
1345,Nominal,overly_thick,1.000000000,697.080000,355.973282,11621.465757751466,31663.811649780277,1464.4898420333864,367,0.0012179014926759985
1346,Nominal,overly_thick,1.000000000,697.080000,355.973282,11633.135877075196,33957.67527099609,1458.1437825393677,380,0.001261042417484685
1347,Nominal,overly_thick,1.000000000,697.080000,355.973282,9339.261619262696,33969.340072021485,1456.242934074402,326,0.001081841652894756
1352,Nominal,overly_thick,0.714285731,589.140135,248.033417,9320.823078918458,30531.71966430664,2612.7095672225955,33,0.00010951157836051211
1360,Nominal,overly_thick,0.663182318,567.674115,226.567397,11626.36656967163,32813.9220300293,2608.2645777893067,26,8.628184961737318e-05
1368,Nominal,overly_thick,1.000000000,697.080000,355.973282,13915.340901947022,31652.146848754885,1466.3906904983521,381,0.0012643609501622763
1369,Nominal,overly_thick,1.000000000,697.080000,355.973282,16209.21604614258,31640.482047729492,1468.2915389633179,389,0.0012909092115830066
1370,Nominal,overly_thick,1.000000000,697.080000,355.973282,16220.884392700196,33934.349214477545,1461.9454794692995,362,0.001201308829288042
1371,Nominal,overly_thick,1.000000000,697.080000,355.973282,13927.010134887696,33946.01046997071,1460.0446310043335,360,0.0011946717639328595
1376,Nominal,overly_thick,0.711575687,588.021456,246.914737,13908.571594543459,30508.39006225586,2616.511264152527,49,0.00016260810120197254
1384,Nominal,overly_thick,0.703058481,584.491700,243.384982,16214.115971679688,32790.59242797852,2612.066274719238,56,0.00018583782994511147
1392,Nominal,overly_thick,1.000000000,697.080000,355.973282,18503.09030395508,31628.817246704104,1470.1922766304017,380,0.001261042417484685
1393,Nominal,overly_thick,1.000000000,697.080000,355.973282,20796.964561767578,31617.15599121094,1472.0931250953674,384,0.00127431654819505
1394,Nominal,overly_thick,1.000000000,697.080000,355.973282,20808.632908325195,33911.01961242676,1465.747176399231,371,0.0012311756233863635
1395,Nominal,overly_thick,1.000000000,697.080000,355.973282,18514.758650512696,33922.68441345215,1463.8463279342652,362,0.001201308829288042
1400,Nominal,overly_thick,0.678281069,574.099899,232.993181,18496.320110168457,30485.06046020508,2620.3129610824585,60,0.00019911196065547658
1401,Nominal,overly_thick,0.672473848,571.636988,230.530270,20790.19614074707,30473.399204711917,2622.2138095474243,89,0.00029534940830562356
1405,Nominal,overly_thick,0.650793672,562.346871,221.240153,18507.99022949219,32778.927626953126,2613.96690158844,59,0.0001957934279778853
1408,Nominal,overly_thick,0.667053819,569.328677,228.221959,20801.864487304687,32767.262825927737,2615.867750053406,47,0.00015597103584678997
