strut_id,classification,ct_material_occupancy,thickness_proxy_um,cad_thickness_parameter,voxel_size_um
1085,Nominal,0.552458405,518.122456,0.1,58.09
1086,Nominal,0.449864507,467.545076,0.1,58.09
1087,Missing_Unintentional,0.014324429,83.429814,0.1,58.09
1088,Nominal,0.018583043,95.025690,0.1,58.09
1089,Nominal,0.672861040,571.801531,0.1,58.09
1090,Nominal,0.203639179,314.567095,0.1,58.09
1091,Nominal,0.082462251,200.175175,0.1,58.09
1092,Nominal,0.236933798,339.309587,0.1,58.09
1093,Nominal,0.045296166,148.358811,0.1,58.09
1094,Nominal,0.447154462,466.134671,0.1,58.09
1095,Nominal,0.416182727,449.701823,0.1,58.09
1096,Nominal,0.198219121,310.352605,0.1,58.09
1097,Nominal,0.056136277,165.159829,0.1,58.09
1098,Nominal,0.224545106,330.319658,0.1,58.09
1099,Nominal,0.306620210,385.996184,0.1,58.09
1100,Nominal,0.928764999,671.793106,0.1,58.09
1101,Nominal,1.000000000,697.080000,0.1,58.09
1102,Nominal,1.000000000,697.080000,0.1,58.09
1103,Nominal,0.987611294,692.748583,0.1,58.09
1104,Nominal,0.102206737,222.855001,0.1,58.09
1105,Nominal,0.232288033,335.966551,0.1,58.09
1106,Nominal,0.116918311,238.354792,0.1,58.09
1107,Nominal,0.230352297,334.563760,0.1,58.09
1108,Nominal,0.484320551,485.119879,0.1,58.09
1109,Nominal,0.380178094,429.809655,0.1,58.09
1110,Nominal,0.114595428,235.975149,0.1,58.09
1111,Nominal,0.529616714,507.298366,0.1,58.09
1112,Nominal,0.482771963,484.343686,0.1,58.09
1113,Nominal,0.231126592,335.125581,0.1,58.09
1114,Nominal,0.163763061,282.091887,0.1,58.09
1115,Nominal,0.249322489,348.067400,0.1,58.09
1116,Nominal,0.638017833,556.799750,0.1,58.09
1117,Nominal,0.169957414,287.377446,0.1,58.09
1118,Nominal,0.260162592,355.553573,0.1,58.09
1119,Nominal,0.333333343,402.459332,0.1,58.09
1120,Nominal,0.195509091,308.223751,0.1,58.09
1121,Nominal,0.167247385,285.077072,0.1,58.09
1122,Nominal,0.374370873,426.514351,0.1,58.09
1123,Nominal,0.277971357,367.521412,0.1,58.09
1124,Nominal,1.000000000,697.080000,0.1,58.09
1125,Nominal,1.000000000,697.080000,0.1,58.09
1126,Nominal,1.000000000,697.080000,0.1,58.09
1127,Nominal,1.000000000,697.080000,0.1,58.09
1128,Nominal,0.361595035,419.173532,0.1,58.09
1129,Nominal,0.429732859,456.963912,0.1,58.09
1130,Nominal,0.219125047,326.308686,0.1,58.09
1131,Nominal,0.322493225,395.861185,0.1,58.09
1132,Nominal,0.770809114,612.006512,0.1,58.09
1133,Nominal,0.512582242,499.073374,0.1,58.09
1134,Nominal,0.216027871,323.994408,0.1,58.09
1135,Nominal,0.526132405,505.626873,0.1,58.09
1136,Nominal,0.573751450,528.012885,0.1,58.09
1137,Nominal,0.472319007,479.071498,0.1,58.09
1138,Nominal,0.173828885,290.632110,0.1,58.09
1139,Nominal,0.166473091,284.416406,0.1,58.09
1140,Nominal,0.718157172,590.734552,0.1,58.09
1141,Nominal,0.149051487,269.122978,0.1,58.09
1142,Nominal,0.262098342,356.873877,0.1,58.09
1143,Nominal,0.559427023,521.379970,0.1,58.09
1144,Nominal,0.171506003,288.683715,0.1,58.09
1145,Nominal,0.320170343,394.432937,0.1,58.09
1146,Nominal,0.368563682,423.193405,0.1,58.09
1147,Nominal,0.461866051,473.740641,0.1,58.09
1148,Nominal,1.000000000,697.080000,0.1,58.09
1149,Nominal,1.000000000,697.080000,0.1,58.09
1150,Nominal,1.000000000,697.080000,0.1,58.09
1151,Nominal,1.000000000,697.080000,0.1,58.09
1152,Nominal,0.591173053,535.969328,0.1,58.09
1153,Nominal,0.586914420,534.035358,0.1,58.09
1154,Nominal,0.290360034,375.622018,0.1,58.09
1155,Nominal,0.346496314,410.328736,0.1,58.09
1156,Nominal,0.747967482,602.870428,0.1,58.09
1157,Nominal,0.690282643,579.156719,0.1,58.09
1158,Nominal,0.354239255,414.888088,0.1,58.09
1159,Nominal,0.446380168,465.730916,0.1,58.09
1160,Nominal,0.445993036,465.528915,0.1,58.09
1161,Nominal,0.627177715,552.049387,0.1,58.09
1162,Nominal,0.171506003,288.683715,0.1,58.09
1163,Nominal,0.127371266,248.781657,0.1,58.09
1164,Nominal,0.730158746,595.650168,0.1,58.09
1165,Nominal,0.138598531,259.514684,0.1,58.09
1166,Nominal,0.384049565,431.992554,0.1,58.09
1167,Nominal,0.599303126,539.642188,0.1,58.09
1168,Nominal,0.177313209,293.530454,0.1,58.09
1169,Nominal,0.310491681,388.425387,0.1,58.09
1170,Nominal,0.326751828,398.466335,0.1,58.09
1171,Nominal,0.546651185,515.392114,0.1,58.09
1172,Nominal,1.000000000,697.080000,0.1,58.09
1173,Nominal,1.000000000,697.080000,0.1,58.09
1174,Nominal,1.000000000,697.080000,0.1,58.09
1175,Nominal,1.000000000,697.080000,0.1,58.09
1176,Nominal,0.637630641,556.630773,0.1,58.09
1177,Nominal,0.604336023,541.903385,0.1,58.09
1178,Nominal,0.253581107,351.027442,0.1,58.09
1179,Nominal,0.295005798,378.615072,0.1,58.09
1180,Nominal,0.584978700,533.153972,0.1,58.09
1181,Nominal,0.757646143,606.758447,0.1,58.09
1182,Nominal,0.381726682,430.684142,0.1,58.09
1183,Nominal,0.373983741,426.293767,0.1,58.09
1184,Nominal,0.306620210,385.996184,0.1,58.09
1185,Nominal,0.728610158,595.018177,0.1,58.09
1186,Nominal,0.151374370,271.211935,0.1,58.09
1187,Nominal,0.226093695,331.456735,0.1,58.09
1188,Nominal,0.727835834,594.701918,0.1,58.09
1189,Nominal,0.147115752,267.369714,0.1,58.09
1190,Nominal,0.363143623,420.070161,0.1,58.09
1191,Nominal,0.642663598,558.823258,0.1,58.09
1192,Nominal,0.295392960,378.863436,0.1,58.09
1193,Nominal,0.305458754,385.264427,0.1,58.09
1194,Nominal,0.318621755,393.477891,0.1,58.09
1195,Nominal,0.579558671,530.678296,0.1,58.09
1196,Nominal,1.000000000,697.080000,0.1,58.09
1197,Nominal,1.000000000,697.080000,0.1,58.09
1198,Nominal,1.000000000,697.080000,0.1,58.09
1199,Nominal,1.000000000,697.080000,0.1,58.09
1200,Nominal,0.650406480,562.179561,0.1,58.09
1201,Nominal,0.626790583,551.878981,0.1,58.09
1202,Nominal,0.242353857,343.168637,0.1,58.09
1203,Nominal,0.280294240,369.053823,0.1,58.09
1204,Nominal,0.759581864,607.533060,0.1,58.09
1205,Nominal,0.814169586,628.984669,0.1,58.09
1206,Nominal,0.451025933,468.148223,0.1,58.09
1207,Nominal,0.194347665,307.306882,0.1,58.09
1208,Nominal,0.360820740,418.724497,0.1,58.09
1209,Nominal,0.739450276,599.428117,0.1,58.09
1210,Nominal,0.156020135,275.342307,0.1,58.09
1211,Nominal,0.259001166,354.759049,0.1,58.09
1212,Nominal,0.615950465,547.085893,0.1,58.09
1213,Nominal,0.180797517,296.400447,0.1,58.09
1214,Nominal,0.463027477,474.335910,0.1,58.09
1215,Nominal,0.684475422,576.715404,0.1,58.09
1216,Nominal,0.259775460,355.288936,0.1,58.09
1217,Nominal,0.262485474,357.137340,0.1,58.09
1218,Nominal,0.307007343,386.239782,0.1,58.09
1219,Nominal,0.557491302,520.477153,0.1,58.09
1220,Nominal,1.000000000,697.080000,0.1,58.09
1221,Nominal,1.000000000,697.080000,0.1,58.09
1222,Nominal,1.000000000,697.080000,0.1,58.09
1223,Nominal,1.000000000,697.080000,0.1,58.09
1224,Nominal,0.660859466,566.679080,0.1,58.09
1225,Nominal,0.658536613,565.682294,0.1,58.09
1226,Nominal,0.242353857,343.168637,0.1,58.09
1227,Nominal,0.255903989,352.631537,0.1,58.09
1228,Nominal,0.670150995,570.648863,0.1,58.09
1229,Nominal,0.864885807,648.279081,0.1,58.09
1230,Nominal,0.404568344,443.382524,0.1,58.09
1231,Nominal,0.207123503,317.246847,0.1,58.09
1232,Nominal,0.233062327,336.526030,0.1,58.09
1233,Nominal,0.819202483,630.925750,0.1,58.09
1234,Nominal,0.222996518,329.178653,0.1,58.09
1235,Nominal,0.188540459,302.680820,0.1,58.09
1236,Nominal,0.606658936,542.943855,0.1,58.09
1237,Nominal,0.152148664,271.904687,0.1,58.09
1238,Nominal,0.529616714,507.298366,0.1,58.09
1239,Nominal,0.645760715,560.168177,0.1,58.09
1240,Nominal,0.219899341,326.884695,0.1,58.09
1241,Nominal,0.231513739,335.406139,0.1,58.09
1242,Nominal,0.310104519,388.183141,0.1,58.09
1243,Nominal,0.566008508,524.437939,0.1,58.09
1244,Nominal,1.000000000,697.080000,0.1,58.09
1245,Nominal,1.000000000,697.080000,0.1,58.09
1246,Nominal,1.000000000,697.080000,0.1,58.09
1247,Nominal,1.000000000,697.080000,0.1,58.09
1248,Nominal,0.567944229,525.333950,0.1,58.09
1249,Nominal,0.599303126,539.642188,0.1,58.09
1250,Nominal,0.159117311,278.061805,0.1,58.09
1251,Nominal,0.236546651,339.032259,0.1,58.09
1252,Nominal,0.590785921,535.793809,0.1,58.09
1253,Nominal,0.807588100,626.437255,0.1,58.09
1254,Nominal,0.434765786,459.632048,0.1,58.09
1255,Nominal,0.122338369,243.816991,0.1,58.09
1256,Nominal,0.160665900,279.411629,0.1,58.09
1257,Nominal,0.839721262,638.778364,0.1,58.09
1258,Nominal,0.154084399,273.628895,0.1,58.09
1259,Nominal,0.164150208,282.425133,0.1,58.09
1260,Nominal,0.576074362,529.080672,0.1,58.09
1261,Nominal,0.142470002,263.114231,0.1,58.09
1262,Nominal,0.549361229,516.668073,0.1,58.09
1263,Nominal,0.666279495,568.998140,0.1,58.09
1264,Nominal,0.181571811,297.034460,0.1,58.09
1265,Nominal,0.215253577,323.413252,0.1,58.09
1266,Nominal,0.269841284,362.106916,0.1,58.09
1267,Nominal,0.502903581,494.339127,0.1,58.09
1268,Nominal,1.000000000,697.080000,0.1,58.09
1269,Nominal,1.000000000,697.080000,0.1,58.09
1270,Nominal,1.000000000,697.080000,0.1,58.09
1271,Nominal,1.000000000,697.080000,0.1,58.09
1272,Nominal,0.526519537,505.812861,0.1,58.09
1273,Nominal,0.597754538,538.944524,0.1,58.09
1274,Nominal,0.125435546,246.883994,0.1,58.09
1275,Nominal,0.227255136,332.306989,0.1,58.09
1276,Nominal,0.505613625,495.669284,0.1,58.09
1277,Nominal,0.762291908,608.615877,0.1,58.09
1278,Nominal,0.461866051,473.740641,0.1,58.09
1279,Nominal,0.051490515,158.178059,0.1,58.09
1280,Nominal,0.089818038,208.912490,0.1,58.09
1281,Nominal,0.753387511,605.050788,0.1,58.09
1282,Nominal,0.210220680,319.609986,0.1,58.09
1283,Nominal,0.115756869,237.167955,0.1,58.09
1284,Nominal,0.384436697,432.210229,0.1,58.09
1285,Nominal,0.094850950,214.685872,0.1,58.09
1286,Nominal,0.487417728,486.668551,0.1,58.09
1287,Nominal,0.535036802,509.887600,0.1,58.09
1288,Nominal,0.185443282,300.184439,0.1,58.09
1289,Nominal,0.111885406,233.168213,0.1,58.09
1290,Nominal,0.267905533,360.805762,0.1,58.09
1291,Nominal,0.410375535,446.553352,0.1,58.09
1292,Nominal,1.000000000,697.080000,0.1,58.09
1293,Nominal,1.000000000,697.080000,0.1,58.09
1294,Nominal,1.000000000,697.080000,0.1,58.09
1295,Nominal,1.000000000,697.080000,0.1,58.09
1296,Nominal,0.367402256,422.526091,0.1,58.09
1297,Nominal,0.428958565,456.552047,0.1,58.09
1298,Missing_Unintentional,0.036391791,132.979390,0.1,58.09
1299,Nominal,0.159891605,278.737534,0.1,58.09
1300,Missing_Unintentional,0.007355788,59.785686,0.1,58.09
1301,Nominal,0.130855590,252.161490,0.1,58.09
1302,Nominal,0.092915215,212.483905,0.1,58.09
1303,Missing_Unintentional,0.006581495,56.551599,0.1,58.09
1304,Nominal,0.379790932,429.590747,0.1,58.09
1305,Nominal,0.488192022,487.054950,0.1,58.09
1306,Nominal,0.391792476,436.325574,0.1,58.09
1307,Missing_Unintentional,0.032520324,125.707171,0.1,58.09
1308,Missing_Unintentional,0.016647309,89.940365,0.1,58.09
1309,Nominal,0.585753024,533.506717,0.1,58.09
1310,Expected_Missing_But_Material_Present,0.069299266,183.504593,0.1,58.09
1311,Nominal,0.082462251,200.175175,0.1,58.09
1312,Nominal,0.198993415,310.958172,0.1,58.09
1313,Nominal,0.049554780,155.176302,0.1,58.09
1314,Nominal,0.354239255,414.888088,0.1,58.09
1315,Nominal,0.423925668,453.865821,0.1,58.09
1316,Nominal,0.200929150,312.466956,0.1,58.09
1317,Nominal,0.066589236,179.880729,0.1,58.09
1318,Nominal,0.283004254,370.833623,0.1,58.09
1319,Nominal,0.271777004,363.403391,0.1,58.09
1320,Nominal,0.922957778,669.689577,0.1,58.09
1321,Nominal,1.000000000,697.080000,0.1,58.09
1322,Nominal,1.000000000,697.080000,0.1,58.09
1323,Nominal,0.993031383,694.646912,0.1,58.09
1324,Nominal,0.068912119,182.991292,0.1,58.09
1325,Nominal,0.229190856,333.719256,0.1,58.09
1326,Nominal,0.092140920,211.596703,0.1,58.09
1327,Nominal,0.244676739,344.809295,0.1,58.09
1328,Nominal,0.484320551,485.119879,0.1,58.09
1329,Nominal,0.322493225,395.861185,0.1,58.09
1330,Nominal,0.170344561,287.704569,0.1,58.09
1331,Nominal,0.585365832,533.330360,0.1,58.09
1332,Nominal,0.536585391,510.624966,0.1,58.09
1333,Nominal,0.218350753,325.731658,0.1,58.09
1334,Nominal,0.178474635,294.490218,0.1,58.09
1335,Nominal,0.239643827,341.244567,0.1,58.09
1336,Nominal,0.524583817,504.882208,0.1,58.09
1337,Nominal,0.166860238,284.746931,0.1,58.09
1338,Nominal,0.243902445,344.263278,0.1,58.09
1339,Nominal,0.461478889,473.542041,0.1,58.09
1340,Nominal,0.191250488,304.848385,0.1,58.09
1341,Nominal,0.244676739,344.809295,0.1,58.09
1342,Nominal,0.379790932,429.590747,0.1,58.09
1343,Nominal,0.251258224,349.415982,0.1,58.09
1344,Nominal,1.000000000,697.080000,0.1,58.09
1345,Nominal,1.000000000,697.080000,0.1,58.09
1346,Nominal,1.000000000,697.080000,0.1,58.09
1347,Nominal,1.000000000,697.080000,0.1,58.09
1348,Nominal,0.240418121,341.795407,0.1,58.09
1349,Nominal,0.421215653,452.412789,0.1,58.09
1350,Nominal,0.200154856,311.864318,0.1,58.09
1351,Nominal,0.324041814,396.810495,0.1,58.09
1352,Nominal,0.714285731,589.140135,0.1,58.09
1353,Nominal,0.440185845,462.488203,0.1,58.09
1354,Nominal,0.336817652,404.557302,0.1,58.09
1355,Nominal,0.493999213,489.943219,0.1,58.09
1356,Nominal,0.372822315,425.631314,0.1,58.09
1357,Nominal,0.453348815,469.352208,0.1,58.09
1358,Nominal,0.167634532,285.406832,0.1,58.09
1359,Nominal,0.161053032,279.748054,0.1,58.09
1360,Nominal,0.663182318,567.674115,0.1,58.09
1361,Nominal,0.147502899,267.721285,0.1,58.09
1362,Nominal,0.281455666,369.817638,0.1,58.09
1363,Nominal,0.510646522,498.130130,0.1,58.09
1364,Nominal,0.181958959,297.350959,0.1,58.09
1365,Nominal,0.285327137,372.352403,0.1,58.09
1366,Nominal,0.357336432,416.697861,0.1,58.09
1367,Nominal,0.366627961,422.080623,0.1,58.09
1368,Nominal,1.000000000,697.080000,0.1,58.09
1369,Nominal,1.000000000,697.080000,0.1,58.09
1370,Nominal,1.000000000,697.080000,0.1,58.09
1371,Nominal,1.000000000,697.080000,0.1,58.09
1372,Nominal,0.498644978,492.241638,0.1,58.09
1373,Nominal,0.529616714,507.298366,0.1,58.09
1374,Nominal,0.249709636,348.337534,0.1,58.09
1375,Nominal,0.341076255,407.106808,0.1,58.09
1376,Nominal,0.711575687,588.021456,0.1,58.09
1377,Nominal,0.586527288,533.859203,0.1,58.09
1378,Nominal,0.349593490,412.158529,0.1,58.09
1379,Nominal,0.412698418,447.815400,0.1,58.09
1380,Nominal,0.512582242,499.073374,0.1,58.09
1381,Nominal,0.510646522,498.130130,0.1,58.09
1382,Nominal,0.169183120,286.722079,0.1,58.09
1383,Nominal,0.149051487,269.122978,0.1,58.09
1384,Nominal,0.703058481,584.491700,0.1,58.09
1385,Nominal,0.121176928,242.656870,0.1,58.09
1386,Nominal,0.327913284,399.173892,0.1,58.09
1387,Nominal,0.572589993,527.478181,0.1,58.09
1388,Nominal,0.164150208,282.425133,0.1,58.09
1389,Nominal,0.288811445,374.619019,0.1,58.09
1390,Nominal,0.349206358,411.930258,0.1,58.09
1391,Nominal,0.452574521,468.951223,0.1,58.09
1392,Nominal,1.000000000,697.080000,0.1,58.09
1393,Nominal,1.000000000,697.080000,0.1,58.09
1394,Nominal,1.000000000,697.080000,0.1,58.09
1395,Nominal,1.000000000,697.080000,0.1,58.09
1396,Nominal,0.516066611,500.766771,0.1,58.09
1397,Nominal,0.574912906,528.547048,0.1,58.09
1398,Nominal,0.264808357,358.714115,0.1,58.09
1399,Nominal,0.346109182,410.099446,0.1,58.09
1400,Nominal,0.678281069,574.099899,0.1,58.09
1401,Nominal,0.672473848,571.636988,0.1,58.09
1402,Nominal,0.389082462,434.813931,0.1,58.09
1403,Nominal,0.379790932,429.590747,0.1,58.09
1404,Nominal,0.458768874,472.149566,0.1,58.09
1405,Nominal,0.650793672,562.346871,0.1,58.09
1406,Nominal,0.165698797,283.754201,0.1,58.09
1407,Nominal,0.145954311,266.312214,0.1,58.09
1408,Nominal,0.667053819,569.328677,0.1,58.09
1409,Nominal,0.133565620,254.759251,0.1,58.09
1410,Nominal,0.458381712,471.950297,0.1,58.09
1411,Nominal,0.617111862,547.601425,0.1,58.09
1412,Nominal,0.161053032,279.748054,0.1,58.09
1413,Nominal,0.265195519,358.976247,0.1,58.09
1414,Nominal,0.354239255,414.888088,0.1,58.09
1415,Nominal,0.505613625,495.669284,0.1,58.09
1416,Nominal,1.000000000,697.080000,0.1,58.09
1417,Nominal,1.000000000,697.080000,0.1,58.09
1418,Nominal,1.000000000,697.080000,0.1,58.09
1419,Nominal,1.000000000,697.080000,0.1,58.09
1420,Nominal,0.555555582,519.572768,0.1,58.09
1421,Nominal,0.585365832,533.330360,0.1,58.09
1422,Nominal,0.253581107,351.027442,0.1,58.09
1423,Nominal,0.343786299,408.720956,0.1,58.09
1424,Nominal,0.602400303,541.034816,0.1,58.09
1425,Nominal,0.723577261,592.959563,0.1,58.09
1426,Nominal,0.454897404,470.153152,0.1,58.09
1427,Nominal,0.315524578,391.560811,0.1,58.09
1428,Nominal,0.344560593,409.180968,0.1,58.09
1429,Nominal,0.706155658,585.777713,0.1,58.09
1430,Nominal,0.170731708,288.031321,0.1,58.09
1431,Nominal,0.123112656,244.587340,0.1,58.09
1432,Nominal,0.615176141,546.741908,0.1,58.09
1433,Nominal,0.131242737,252.534235,0.1,58.09
1434,Nominal,0.451025933,468.148223,0.1,58.09
1435,Nominal,0.589624465,535.266878,0.1,58.09
1436,Nominal,0.126209840,247.644810,0.1,58.09
1437,Nominal,0.238869533,340.692837,0.1,58.09
1438,Nominal,0.338753402,405.718168,0.1,58.09
1439,Nominal,0.471544713,478.678655,0.1,58.09
1440,Nominal,1.000000000,697.080000,0.1,58.09
1441,Nominal,1.000000000,697.080000,0.1,58.09
1442,Nominal,1.000000000,697.080000,0.1,58.09
1443,Nominal,1.000000000,697.080000,0.1,58.09
1444,Nominal,0.529229581,507.112923,0.1,58.09
1445,Nominal,0.587688744,534.387522,0.1,58.09
1446,Nominal,0.229190856,333.719256,0.1,58.09
1447,Nominal,0.296941549,379.855227,0.1,58.09
1448,Nominal,0.534262478,509.518503,0.1,58.09
1449,Nominal,0.792489350,620.553658,0.1,58.09
1450,Nominal,0.421215653,452.412789,0.1,58.09
1451,Nominal,0.204026327,314.865971,0.1,58.09
1452,Nominal,0.259775460,355.288936,0.1,58.09
1453,Nominal,0.689895451,578.994267,0.1,58.09
1454,Nominal,0.138211384,259.151980,0.1,58.09
1455,Nominal,0.116918311,238.354792,0.1,58.09
1456,Nominal,0.493612081,489.751204,0.1,58.09
1457,Nominal,0.108401082,229.508847,0.1,58.09
1458,Nominal,0.503677905,494.719549,0.1,58.09
1459,Nominal,0.638017833,556.799750,0.1,58.09
1460,Nominal,0.112272553,233.571270,0.1,58.09
1461,Nominal,0.205187768,315.760903,0.1,58.09
1462,Nominal,0.344947726,409.410772,0.1,58.09
1463,Nominal,0.447541624,466.336425,0.1,58.09
1464,Nominal,1.000000000,697.080000,0.1,58.09
1465,Nominal,1.000000000,697.080000,0.1,58.09
1466,Nominal,1.000000000,697.080000,0.1,58.09
1467,Nominal,1.000000000,697.080000,0.1,58.09
1468,Nominal,0.497096390,491.476693,0.1,58.09
1469,Nominal,0.581494391,531.563788,0.1,58.09
1470,Nominal,0.193573371,306.694105,0.1,58.09
1471,Nominal,0.324041814,396.810495,0.1,58.09
1472,Nominal,0.479287654,482.592695,0.1,58.09
1473,Nominal,0.766937673,610.467655,0.1,58.09
1474,Nominal,0.447928756,466.538077,0.1,58.09
1475,Nominal,0.051490515,158.178059,0.1,58.09
1476,Nominal,0.172667444,289.659550,0.1,58.09
1477,Nominal,0.763066173,608.924886,0.1,58.09
1478,Nominal,0.080139376,197.335673,0.1,58.09
1479,Nominal,0.138211384,259.151980,0.1,58.09
1480,Nominal,0.479674786,482.787556,0.1,58.09
1481,Nominal,0.084785134,202.974966,0.1,58.09
1482,Nominal,0.459930301,472.746839,0.1,58.09
1483,Nominal,0.534262478,509.518503,0.1,58.09
1484,Nominal,0.170344561,287.704569,0.1,58.09
1485,Nominal,0.141695708,262.398272,0.1,58.09
1486,Nominal,0.255516827,352.364685,0.1,58.09
1487,Nominal,0.364305079,420.741388,0.1,58.09
1488,Nominal,1.000000000,697.080000,0.1,58.09
1489,Nominal,1.000000000,697.080000,0.1,58.09
1490,Nominal,1.000000000,697.080000,0.1,58.09
1491,Nominal,1.000000000,697.080000,0.1,58.09
1492,Nominal,0.428571433,456.345983,0.1,58.09
1493,Nominal,0.575300038,528.724973,0.1,58.09
1494,Nominal,0.153310105,272.940519,0.1,58.09
1495,Nominal,0.314363152,390.839492,0.1,58.09
1496,Nominal,0.389856756,435.246367,0.1,58.09
1497,Nominal,0.735578775,597.856861,0.1,58.09
1498,Nominal,0.440960109,462.894770,0.1,58.09
1499,Nominal,0.083236545,201.112769,0.1,58.09
1500,Nominal,0.111111112,232.360001,0.1,58.09
1501,Nominal,0.710027099,587.381257,0.1,58.09
1502,Nominal,0.094076656,213.807806,0.1,58.09
1503,Nominal,0.121564075,243.044192,0.1,58.09
1504,Nominal,0.347657770,411.015871,0.1,58.09
1505,Nominal,0.081300810,198.760490,0.1,58.09
1506,Nominal,0.448703051,466.941134,0.1,58.09
1507,Nominal,0.532713890,508.779534,0.1,58.09
1508,Nominal,0.197444826,309.745854,0.1,58.09
1509,Nominal,0.102981031,223.697556,0.1,58.09
1510,Nominal,0.281068534,369.563215,0.1,58.09
1511,Nominal,0.312427402,389.634300,0.1,58.09
1512,Nominal,1.000000000,697.080000,0.1,58.09
1513,Nominal,1.000000000,697.080000,0.1,58.09
1514,Nominal,0.999225736,696.810086,0.1,58.09
1515,Nominal,1.000000000,697.080000,0.1,58.09
1516,Nominal,0.317847461,392.999498,0.1,58.09
1517,Nominal,0.428958565,456.552047,0.1,58.09
1518,Nominal,0.073557876,189.058938,0.1,58.09
1519,Nominal,0.223770812,329.749649,0.1,58.09
1520,Missing_Unintentional,0.021293070,101.718926,0.1,58.09
1521,Nominal,0.223383665,329.464274,0.1,58.09
1522,Nominal,0.111498259,232.764458,0.1,58.09
1523,Missing_Unintentional,0.007355788,59.785686,0.1,58.09
1524,Nominal,0.310104519,388.183141,0.1,58.09
1525,Nominal,0.396051109,438.690510,0.1,58.09
1526,Nominal,0.418118477,450.746437,0.1,58.09
1527,Nominal,0.042198993,143.196917,0.1,58.09
1528,Nominal,0.050329074,156.383919,0.1,58.09
1529,Nominal,0.638017833,556.799750,0.1,58.09
1530,Nominal,0.195896238,308.528772,0.1,58.09
1531,Nominal,0.075493611,191.530403,0.1,58.09
1532,Nominal,0.146341458,266.665180,0.1,58.09
1533,Nominal,0.050329074,156.383919,0.1,58.09
1534,Nominal,0.335656226,403.859196,0.1,58.09
1535,Nominal,0.301974446,383.060807,0.1,58.09
1536,Nominal,0.243128151,343.716393,0.1,58.09
1537,Missing_Unintentional,0.042973287,144.504680,0.1,58.09
1538,Nominal,0.197831973,310.049378,0.1,58.09
1539,Nominal,0.185830429,300.497621,0.1,58.09
1540,Nominal,0.995741367,695.594113,0.1,58.09
1541,Nominal,1.000000000,697.080000,0.1,58.09
1542,Nominal,1.000000000,697.080000,0.1,58.09
1543,Nominal,1.000000000,697.080000,0.1,58.09
1544,Nominal,0.056136277,165.159829,0.1,58.09
1545,Nominal,0.182733253,297.982950,0.1,58.09
1546,Nominal,0.085172281,203.437852,0.1,58.09
1547,Nominal,0.216802165,324.574525,0.1,58.09
1548,Nominal,0.575687170,528.902839,0.1,58.09
1549,Nominal,0.328300416,399.409453,0.1,58.09
1550,Nominal,0.148664340,268.773240,0.1,58.09
1551,Nominal,0.569105685,525.870834,0.1,58.09
1552,Nominal,0.556716979,520.115571,0.1,58.09
1553,Nominal,0.173054591,289.984099,0.1,58.09
1554,Nominal,0.142857149,263.471481,0.1,58.09
1555,Nominal,0.228803724,333.437290,0.1,58.09
1556,Nominal,0.524196684,504.695878,0.1,58.09
1557,Nominal,0.159117311,278.061805,0.1,58.09
1558,Nominal,0.221447930,328.033679,0.1,58.09
1559,Nominal,0.374370873,426.514351,0.1,58.09
1560,Nominal,0.198219121,310.352605,0.1,58.09
1561,Nominal,0.189314753,303.301705,0.1,58.09
1562,Nominal,0.319783211,394.194401,0.1,58.09
1563,Nominal,0.199380562,311.260514,0.1,58.09
1564,Nominal,1.000000000,697.080000,0.1,58.09
1565,Nominal,1.000000000,697.080000,0.1,58.09
1566,Nominal,1.000000000,697.080000,0.1,58.09
1567,Nominal,1.000000000,697.080000,0.1,58.09
1568,Nominal,0.305071622,385.020211,0.1,58.09
1569,Nominal,0.412698418,447.815400,0.1,58.09
1570,Nominal,0.245063886,345.081979,0.1,58.09
1571,Nominal,0.373596579,426.073053,0.1,58.09
1572,Nominal,0.648083627,561.174783,0.1,58.09
1573,Nominal,0.422377080,453.036083,0.1,58.09
1574,Nominal,0.269066989,361.587020,0.1,58.09
1575,Nominal,0.523035228,504.136443,0.1,58.09
1576,Nominal,0.490514904,488.212311,0.1,58.09
1577,Nominal,0.295005798,378.615072,0.1,58.09
1578,Nominal,0.180410370,296.082931,0.1,58.09
1579,Nominal,0.147890046,268.072395,0.1,58.09
1580,Nominal,0.652342260,563.015536,0.1,58.09
1581,Nominal,0.152922958,272.595679,0.1,58.09
1582,Nominal,0.298102975,380.597365,0.1,58.09
1583,Nominal,0.430120021,457.169714,0.1,58.09
1584,Nominal,0.235385209,338.198913,0.1,58.09
1585,Nominal,0.252032518,349.953960,0.1,58.09
1586,Nominal,0.296167254,379.359655,0.1,58.09
1587,Nominal,0.259001166,354.759049,0.1,58.09
1588,Nominal,1.000000000,697.080000,0.1,58.09
1589,Nominal,1.000000000,697.080000,0.1,58.09
1590,Nominal,1.000000000,697.080000,0.1,58.09
1591,Nominal,1.000000000,697.080000,0.1,58.09
1592,Nominal,0.381726682,430.684142,0.1,58.09
1593,Nominal,0.455671698,470.553112,0.1,58.09
1594,Nominal,0.244676739,344.809295,0.1,58.09
1595,Nominal,0.363143623,420.070161,0.1,58.09
1596,Nominal,0.584978700,533.153972,0.1,58.09
1597,Nominal,0.488579184,487.248042,0.1,58.09
1598,Nominal,0.337591946,405.022044,0.1,58.09
